time,Muttonpulao_02_calories absorbed,Cholebhature_01_calories absorbed,Curdrice_01_calories absorbed,Lemonrice_01_calories absorbed,Pasta_01_calories absorbed,Masaladosa_01_calories absorbed,Vegetable_Biryani_01_calories absorbed,Rapid_starch_01_calories absorbed,Chickenbreast_01_calories absorbed,Rice_01_calories absorbed,Eggwhite_01_calories absorbed,Paneer_01_calories absorbed,Milk_Chocolate_01_calories absorbed,Peanuts_01_calories absorbed,Curd_01_calories absorbed,Glucose_01_calories absorbed,Biscuit_01_calories absorbed,Glucose_02_calories absorbed,Bread_Meal_01_100_calories absorbed,Chickensandwich_01_calories absorbed,Ghee_01_calories absorbed,Apple_Pineapplesalad_01_calories absorbed,Spinach_01_calories absorbed,Bread_meal_02_calories absorbed,Orange_01_calories absorbed,Omelette_01_calories absorbed,Muttonpulao_01_calories absorbed,Arabinose_01_calories absorbed
101.01,186.37362,172.84667,176.99754,191.83712,203.18082,117.02182,178.38811,384.96209,,271.10628,,138.81031,126.94042,129.3449,35.76225,,,,213.25132,167.29913,,136.80525,13.39474,237.97957,36.68161,113.96318,191.83712,0.0409
102.01,188.19964,174.59184,178.77113,193.67684,205.4281,118.15854,180.18501,390.34094,,273.57465,,140.28091,128.49538,130.89706,36.03836,,,,215.52163,169.14611,,138.07416,13.4421,240.63259,36.76919,115.13635,193.67684,0.04122
103.01,190.02392,176.33626,180.54433,195.51596,207.67694,119.29337,181.98154,395.33072,,276.03132,,141.75246,130.05151,132.44503,36.31083,,,,217.79403,170.99441,,139.33802,13.48827,243.28796,36.85451,116.30889,195.51596,0.04154
104.01,191.84657,178.07997,182.31715,197.35449,209.92724,120.42617,183.7777,400.33715,,278.47646,,143.22498,131.60872,133.98876,36.57969,,,,220.06844,172.84402,,140.59678,13.53327,245.94565,36.93762,117.48077,197.35449,0.04186
105.01,193.66772,179.82299,184.08958,199.19244,212.17894,121.55681,185.57349,405.35997,,280.9102,,144.69849,133.16692,135.5282,36.84494,,,,222.34478,174.69498,,141.85041,13.57712,248.60558,37.01858,118.65197,199.19244,0.04218
106.01,195.48747,181.56536,185.8616,201.02982,214.43196,122.68518,187.36894,410.39638,,283.33257,,146.17298,134.72601,137.06332,37.10657,,,,224.62297,176.54726,,143.09885,13.61986,251.26766,37.09743,119.82251,201.02982,0.04251
107.01,197.30587,183.30709,187.63319,202.86664,216.68625,123.81116,189.16402,415.72296,,285.74353,,147.64845,136.28595,138.59401,37.36457,,,,226.90295,178.40087,,144.34207,13.66151,253.93181,37.17421,120.99239,202.86664,0.04283
108.01,199.12294,185.04812,189.40435,204.7029,218.94179,124.93466,190.95871,420.86996,,288.14304,,149.12488,137.84666,140.12013,37.61896,,,,229.18464,180.25579,,145.58001,13.70209,256.59791,37.24896,122.1616,204.7029,0.04316
109.01,200.93859,186.78838,191.17507,206.53861,221.19851,126.05566,192.75298,425.93348,,290.53106,,150.60224,139.40808,141.64149,37.86974,,,,231.46803,182.11198,,146.81266,13.74163,259.2659,37.32173,123.33015,206.53861,0.04348
110.01,202.75271,188.52776,192.94537,208.37377,223.45635,127.17416,194.54677,431.00901,,292.90757,,152.08051,140.97016,143.15788,38.11693,,,,233.75306,183.9694,,148.03999,13.78016,261.9357,37.39255,124.49799,208.37377,0.04381
111.01,204.56518,190.26616,194.71526,210.20836,225.71525,128.29015,196.34005,436.09242,,295.27258,,153.55965,142.53283,144.66904,38.36048,,,,236.03966,185.82796,,149.26195,13.81769,264.6073,37.46145,125.66511,210.20836,0.04414
112.01,206.37598,192.00356,196.48476,212.0424,227.97517,129.40367,198.13284,,,297.62617,,155.03965,144.09602,146.17475,38.60037,,,,238.32779,187.68755,,150.4785,13.85425,267.28066,37.52847,126.83149,212.0424,0.04447
113.01,208.1852,193.74004,198.25386,213.87591,230.23611,130.51479,199.92516,,,299.96845,,156.52049,145.65969,147.67484,38.83658,,,,240.61738,189.54811,,151.68961,13.88986,269.95574,37.59363,127.99715,213.87591,0.0448
114.01,209.99295,195.47568,200.02254,215.70889,232.49808,131.62358,201.71705,,,302.29952,,158.00215,147.2238,149.16916,39.06911,,,,242.9084,191.40958,,152.89522,13.92454,272.63251,37.65699,129.16209,215.70889,0.04513
115.01,211.79932,197.21054,201.7908,217.54134,234.76109,132.73012,203.50853,,,304.61951,,159.4846,148.78831,150.65755,39.298,,,,245.20082,193.27189,,154.09533,13.95831,275.31095,37.71859,130.32631,217.54134,0.04547
116.01,213.60437,198.94466,203.55862,219.37325,237.02511,133.83454,205.2996,,,306.92859,,160.96781,150.35319,152.13986,39.52326,,,,247.49465,195.13501,,155.2899,13.99119,277.99104,37.77845,131.48981,219.37325,0.0458
117.01,215.40819,200.67809,205.32602,221.20463,239.2901,134.93696,207.09027,,,309.22699,,162.45179,151.91839,153.61595,39.74491,,,,249.78983,196.99889,,156.4789,14.02321,280.67279,37.83662,132.65257,221.20463,0.04614
118.01,217.21084,202.41087,207.09299,223.03547,241.556,136.03748,208.88054,,,311.51488,,163.93651,153.48384,155.08566,39.96296,,,,252.08633,198.86349,,157.66233,14.05437,283.3562,37.89314,133.81458,223.03547,0.04647
119.01,219.01241,204.14305,208.85953,224.86578,243.82279,137.13622,210.67043,,,313.79243,,165.42198,155.04948,156.54888,40.17741,,,,254.38407,200.72876,,158.84012,14.08471,286.04124,37.94804,134.97584,224.86578,0.04681
120.01,220.81297,205.87467,210.62562,226.69554,246.09045,138.23328,212.45996,,,316.05976,,166.90817,156.61528,158.0055,40.38828,,,,256.683,202.59467,,160.01225,14.11423,288.72789,38.00136,136.13635,226.69554,0.04715
121.01,222.61258,207.60577,212.39124,228.52477,248.359,139.32876,214.24912,,,318.317,,168.39506,158.18121,159.4554,40.59559,,,,258.98309,204.46117,,161.17869,14.14296,291.41611,38.05312,137.29613,228.52477,0.04749
122.01,224.41131,209.33637,214.15638,230.35346,250.62845,140.42278,216.03793,,,320.56428,,169.88262,159.74721,160.89846,40.7994,,,,261.28433,206.32828,,162.33943,14.17091,294.10587,38.10337,138.45516,230.35346,0.04784
123.01,226.20917,211.06647,215.92105,232.18162,252.89875,141.51544,217.82636,,,322.80175,,171.37082,161.31324,162.33457,40.99972,,,,263.58668,208.19599,,163.49445,14.1981,296.79713,38.15213,139.61344,232.18162,0.04818
124.01,228.00616,212.79605,217.68524,234.00924,255.16985,142.60686,219.61438,,,325.02955,,172.85964,162.87923,163.76354,41.19659,,,,265.8901,210.0643,,164.64373,14.22456,299.4899,38.19946,140.77093,234.00924,0.04852
125.01,229.80224,214.52507,219.44895,235.8363,257.4417,143.69714,221.402,,,327.24773,,174.34907,164.44511,165.18521,41.39003,,,,268.19453,211.93318,,165.78725,14.25028,302.18412,38.24538,141.92763,235.8363,0.04887
126.01,231.59738,216.25348,221.21219,237.66282,259.71426,144.78634,223.18917,,,329.4563,,175.83907,166.01083,166.59941,41.58004,,,,270.49989,213.80262,,166.92497,14.2753,304.87976,38.28991,143.08353,237.66282,0.04922
127.01,233.39147,217.98121,222.97495,239.4888,261.98751,145.87453,224.97589,,,331.65527,,177.32962,167.57635,168.00592,41.76664,,,,272.80614,215.67256,,168.05686,14.29963,307.57676,38.33309,144.23862,239.4888,0.04957
128.01,235.18443,219.70819,224.73722,241.31423,264.26149,146.96179,226.76213,,,333.84471,,178.82066,169.14166,169.40455,41.94984,,,,275.11327,217.54297,,169.18291,14.32327,310.27509,38.37494,145.39291,241.31423,0.04992
129.01,236.97626,221.43441,226.49903,243.13912,266.53621,148.04816,228.54789,,,336.02475,,180.31214,170.70673,170.79507,42.12967,,,,277.42131,219.41377,,170.3031,14.34626,312.97475,38.4155,146.54637,243.13912,0.05027
130.01,238.76703,223.15992,228.26038,244.96348,268.81164,149.13374,230.33319,,,338.19567,,181.80405,172.27155,172.17735,42.30615,,,,279.73024,221.28495,,171.41742,14.36859,315.67575,38.45479,147.69899,244.96348,0.05062
131.01,240.55679,224.88475,230.02127,246.78729,271.08777,150.21859,232.11803,,,340.35774,,183.29636,173.83605,173.55125,42.4793,,,,282.04005,223.15648,,172.52584,14.39029,318.37812,38.49285,148.85076,246.78729,0.05097
132.01,242.34562,226.60896,231.7817,248.61054,273.36458,151.30278,233.90244,,,342.51115,,184.78907,175.40021,174.91668,42.64917,,,,284.35068,225.02833,,173.62834,14.41137,321.08185,38.5297,150.00167,248.61054,0.05133
133.01,244.1336,228.3326,233.54167,250.43324,275.64207,152.38636,235.68642,,,344.65608,,186.28216,176.96397,176.27356,42.81576,,,,286.6621,226.90047,,174.7249,14.43185,323.78693,38.56537,151.15173,250.43324,0.05168
134.01,245.92078,230.05569,235.30115,252.25537,277.92025,153.46938,237.47,,,346.79269,,187.77562,178.52732,177.62181,42.97912,,,,288.97429,228.77287,,175.8155,14.45173,326.49336,38.59989,152.30094,252.25537,0.05204
135.01,247.70723,231.77827,237.06012,254.07694,280.19915,154.5519,239.25316,,,348.92119,,189.26941,180.09024,178.96138,43.13928,,,,291.28726,230.64551,,176.90012,14.47104,329.20111,38.6333,153.4493,254.07694,0.0524
136.01,249.493,233.50035,238.81859,255.89793,282.47878,155.63398,241.03591,,,351.04178,,190.76351,181.65271,180.2922,43.29628,,,,293.60102,232.51836,,177.97877,14.48978,331.9102,38.66561,154.5968,255.89793,0.05275
137.01,251.27811,235.22197,240.57655,257.71835,284.75909,156.71568,242.81824,,,353.15473,,192.25791,183.21467,181.61423,43.45016,,,,295.91556,234.3914,,179.05144,14.50797,334.62064,38.69686,155.74342,257.71835,0.05311
138.01,253.06262,236.94311,242.33399,259.53818,287.04006,157.79705,244.60014,,,355.26026,,193.75262,184.77606,182.92742,43.60095,,,,298.23084,236.2646,,180.1181,14.52562,337.33243,38.72708,156.88915,259.53818,0.05348
139.01,254.84656,238.66381,244.09092,261.35742,289.32166,158.87814,246.38163,,,357.35851,,195.2476,186.33686,184.23177,43.74868,,,,300.5468,238.13793,,181.17873,14.54275,340.04554,38.75629,158.03399,261.35742,0.05384
140.01,256.62996,240.38408,245.84731,263.17607,291.60388,159.95898,248.1627,,,359.44957,,196.74286,187.897,185.52725,43.8934,,,,302.8634,240.01137,,182.23332,14.55937,342.75993,38.78451,159.17793,263.17607,0.0542
141.01,258.4128,242.10387,247.60314,264.99412,293.88671,161.0396,249.94333,,,361.53355,,198.23836,189.45646,186.81383,44.03515,,,,305.18061,241.88489,,183.28187,14.57548,345.47555,38.81177,160.32097,264.99412,0.05456
142.01,260.19506,243.82317,249.35839,266.81158,296.17014,162.12005,251.7235,,,363.61055,,199.73406,191.01521,188.09144,44.17396,,,,307.49841,243.75846,,184.32436,14.59111,348.19235,38.83811,161.46312,266.81158,0.05493
143.01,261.97666,245.54191,251.11308,268.62845,298.45414,163.20036,253.5032,,,365.68071,,201.22995,192.57322,189.36001,44.30987,,,,309.81681,245.63204,,185.3608,14.60626,350.91033,38.86353,162.60433,268.62845,0.0553
144.01,263.75751,247.26001,252.86722,270.44473,300.73867,164.28056,255.28238,,,367.74415,,202.72601,194.13043,190.61946,44.44292,,,,312.13576,247.50558,,186.39118,14.62094,353.62946,38.88808,163.74458,270.44473,0.05566
145.01,265.53755,248.97744,254.62081,272.26041,303.0237,165.36068,257.06104,,,369.80102,,204.2222,195.68681,191.86971,44.57315,,,,314.45525,249.37901,,187.41547,14.63517,356.34975,38.91177,164.88386,272.26041,0.05603
146.01,267.31679,250.6942,256.37389,274.07549,305.30925,166.44072,258.83922,,,371.85144,,205.7185,197.24233,193.1107,44.70056,,,,316.77524,251.25224,,188.43364,14.64896,359.07117,38.93462,166.02218,274.07549,0.0564
147.01,269.09529,252.41033,258.12642,275.88999,307.59534,167.52069,260.61693,,,373.89556,,207.21489,198.79699,194.34242,44.82519,,,,319.09572,253.12522,,189.44568,14.66232,361.79373,38.95665,167.15953,275.88999,0.05677
148.01,270.8731,254.12586,259.8784,277.70389,309.882,168.60063,262.39417,,,375.93356,,208.71135,200.35077,195.56487,44.94709,,,,321.4167,254.99792,,190.4516,14.67526,364.51742,38.9779,168.2959,277.70389,0.05714
149.01,272.65026,255.84082,261.62981,279.51718,312.16924,169.68055,264.17094,,,377.96563,,210.20785,201.90365,196.7781,45.0663,,,,323.73819,256.87033,,191.4514,14.68779,367.24224,38.99837,169.4313,279.51718,0.05751
150.01,274.42682,257.55523,263.38067,281.32987,314.45704,170.76049,265.94725,,,379.99196,,211.7044,203.45559,197.9821,45.18287,,,,326.06018,258.74242,,192.44507,14.69992,369.96822,39.0181,170.56571,281.32987,0.05788
151.01,276.2028,259.2691,265.13095,283.14193,316.74538,171.84048,267.72307,,,382.01276,,213.20098,205.00655,199.17693,45.29684,,,,328.38265,260.61418,,193.43261,14.71166,372.69536,39.03711,171.6991,283.14193,0.05825
152.01,277.97825,260.98246,266.88067,284.95335,319.03423,172.92054,269.49843,,,384.02818,,214.6976,206.55648,200.36266,45.40824,,,,330.70558,262.48559,,194.414,14.72303,375.42367,39.05542,172.83148,284.95335,0.05863
153.01,279.75322,262.69533,268.62981,286.76414,321.32357,174.00067,271.27333,,,386.03831,,216.19424,208.10537,201.53935,45.5171,,,,333.02892,264.35663,,195.38922,14.73403,378.15312,39.07305,173.96286,286.76414,0.059
154.01,281.52774,264.40772,270.37835,288.57429,323.61344,175.08089,273.04777,,,388.04326,,217.69088,209.65318,202.70707,45.62347,,,,335.35266,266.22729,,196.35828,14.74467,380.8837,39.09001,175.09322,288.57429,0.05938
155.01,283.30182,266.11964,272.12626,290.3838,325.90383,176.16123,274.82175,,,390.04312,,219.18751,211.19989,203.86591,45.7274,,,,337.67677,268.09758,,197.32118,14.75496,383.61539,39.10633,176.22258,290.3838,0.05975
156.01,285.07548,267.83108,273.87354,292.19267,328.19471,177.2417,276.59525,,,392.038,,220.68412,212.74547,205.01595,45.82894,,,,340.00125,269.9675,,198.27792,14.76491,386.34818,39.12204,177.3509,292.19267,0.06013
157.01,286.84871,269.54202,275.62019,294.00089,330.48604,178.32234,278.36826,,,394.02801,,222.1807,214.28987,206.15724,45.92813,,,,342.32607,271.83706,,199.22852,14.77454,389.08209,39.13714,178.47818,294.00089,0.06051
158.01,288.62148,271.25245,277.3662,295.80844,332.77776,179.40315,280.14075,,,396.01323,,223.67724,215.83302,207.28988,46.02501,,,,344.65118,273.70627,,200.17296,14.78384,391.81709,39.15167,179.6044,295.80844,0.06087
159.01,290.39378,272.96233,279.11157,297.61532,335.06986,180.48416,281.91273,,,397.99368,,225.17373,217.37487,208.41391,46.1196,,,,346.97653,275.5751,,201.11122,14.79284,394.55314,39.16563,180.72955,297.61532,0.0612
160.01,292.16555,274.67163,280.85629,299.42153,337.36232,181.56535,283.68419,,,399.96935,,226.67016,218.91541,209.5294,46.21196,,,,349.30207,277.44354,,202.0433,14.80153,397.2902,39.17904,181.85362,299.42153,0.06152
161.01,293.93672,276.3803,282.60035,301.22708,339.65515,182.64673,285.45512,,,401.94026,,228.1665,220.4546,210.63637,46.30213,,,,351.62778,279.31156,,202.96921,14.80993,400.02826,39.19193,182.97662,301.22708,0.06184
162.01,295.70724,278.08829,284.34374,303.03198,341.94838,183.72831,287.2255,,,403.90644,,229.6627,221.99244,211.73485,46.39014,,,,353.95368,281.17912,,203.88894,14.81805,402.76729,39.20431,184.09853,303.03198,0.06218
163.01,297.47709,279.79561,286.08649,304.83623,344.24201,184.81009,288.99534,,,405.86799,,231.15875,223.52891,212.82487,46.47603,,,,356.27977,283.04614,,204.80249,14.82589,405.50732,39.21619,185.21932,304.83623,0.06253
164.01,299.2463,281.50227,287.82861,306.63984,346.536,185.89208,290.76463,,,407.82507,,232.65464,225.06397,213.90651,46.55985,,,,358.60605,284.91262,,205.70987,14.83346,408.24839,39.22759,186.33899,306.63984,0.06291
165.01,301.01493,283.2083,289.5701,308.44277,348.83034,186.9743,292.5334,,,409.77775,,234.15037,226.59757,214.97987,46.64162,,,,360.93248,286.77851,,206.61105,14.84077,410.9905,39.23854,187.45753,308.44277,0.06334
166.01,302.783,284.91373,291.31093,310.24502,351.12501,188.05675,294.30165,,,411.72607,,235.64594,228.12968,216.04507,46.72139,,,,363.25903,288.64379,,207.50604,14.84783,413.73366,39.24904,188.57494,310.24502,0.0638
167.01,304.55057,286.61857,293.0511,312.04659,353.42002,189.13943,296.0694,,,413.67006,,237.14134,229.6603,217.10222,46.79919,,,,365.58567,290.50843,,208.39482,14.85465,416.47785,39.25911,189.69122,312.04659,0.06426
168.01,306.31765,288.32285,294.79057,313.84748,355.71537,190.22235,297.83663,,,415.60974,,238.63654,231.18938,218.15145,46.87507,,,,367.9124,292.3724,,209.27741,14.86123,419.22308,39.26877,190.80637,313.84748,0.06473
169.01,308.08426,290.02656,296.52935,315.64767,358.01105,191.30553,299.60335,,,417.54515,,240.13154,232.71692,219.19288,46.94907,,,,370.23921,294.23569,,210.15383,14.86758,421.96937,39.27802,191.92038,315.64767,0.0652
170.01,309.85041,291.7297,298.26743,317.44717,360.30703,192.38897,301.36955,,,419.47635,,241.62634,234.24286,220.22662,47.02123,,,,372.56609,296.09828,,211.02408,14.87371,424.71675,39.2869,193.03324,317.44717,0.06567
171.01,311.61613,293.43228,300.0048,319.24596,362.60327,193.4727,303.1352,,,421.40342,,243.12094,235.76716,221.25281,47.0916,,,,374.89301,297.96014,,211.88815,14.87963,427.46522,39.2954,194.14492,319.24596,0.06614
172.01,313.38143,295.13431,301.74146,321.04402,364.89973,194.55672,304.90033,,,423.32636,,244.61534,237.28978,222.27159,47.1602,,,,377.21992,299.82125,,212.74604,14.88533,430.21478,39.30355,195.25544,321.04402,0.06661
173.01,315.14632,296.83578,303.47739,322.84135,367.19639,195.64102,306.66492,,,425.24514,,246.10953,238.81066,223.28309,47.22707,,,,379.54677,301.68158,,213.59774,14.89084,432.96542,39.31135,196.36478,322.84135,0.06708
174.01,316.9108,298.53669,305.21256,324.63795,369.49325,196.72562,308.42898,,,427.15972,,247.60351,240.32979,224.28747,47.29225,,,,381.87351,303.54114,,214.44327,14.89615,435.7171,39.31882,197.47295,324.63795,0.06756
175.01,318.67485,300.23701,306.94694,326.43381,371.79028,197.81053,310.19249,,,429.07006,,249.09725,241.84713,225.28484,47.35579,,,,384.20013,305.39993,,215.28265,14.90127,438.4698,39.32597,198.57994,326.43381,0.06803
176.01,320.43842,301.93669,308.68054,328.22894,374.08747,198.89575,311.95541,,,430.97615,,250.59073,243.36263,226.2753,47.41771,,,,386.5266,307.25792,,216.11588,14.90621,441.22352,39.33282,199.68573,328.22894,0.0685
177.01,322.20145,303.63571,310.41336,330.02334,376.38479,199.98129,313.71775,,,432.87803,,252.08396,244.87625,227.25893,47.47807,,,,388.8529,309.11509,,216.94298,14.91098,443.97825,39.33937,200.7903,330.02334,0.06896
178.01,323.96389,305.33402,312.14541,331.81699,378.68219,201.06716,315.47949,,,434.77571,,253.57692,246.38794,228.23583,47.53688,,,,391.179,310.97141,,217.76392,14.91558,446.734,39.34564,201.89363,331.81699,0.06943
179.01,325.72571,307.03162,313.87669,333.6099,380.97966,202.15334,317.24063,,,436.66919,,255.0696,247.89766,229.20609,47.59419,,,,393.50485,312.82683,,218.57869,14.92001,449.49076,39.35164,202.99572,333.6099,0.0699
180.01,327.48692,308.72852,315.60722,335.4021,383.27721,203.23983,319.00121,,,438.55846,,256.56197,249.40542,230.16979,47.65001,,,,395.83044,314.68129,,219.38729,14.92428,452.24854,39.35738,204.09657,335.4021,0.07037
181.01,329.24753,310.42472,317.33696,337.19356,385.57485,204.32663,320.76123,,,440.44353,,258.05401,250.91119,231.12707,47.7044,,,,398.15576,316.53479,,220.18973,14.9284,455.00735,39.36287,205.19619,337.19356,0.07083
182.01,331.00758,312.12025,319.06592,338.98431,387.87257,205.41374,322.52069,,,442.32441,,259.54572,252.41495,232.07804,47.75738,,,,400.48078,318.38732,,220.98602,14.93238,457.7672,39.36812,206.29456,338.98431,0.0713
183.01,332.76708,313.8151,320.79409,340.77432,390.17034,206.50119,324.27958,,,444.20116,,261.03709,253.91667,233.02284,47.80899,,,,402.8055,320.23887,,221.77619,14.93621,460.52811,39.37314,207.39166,340.77432,0.07177
184.01,334.52604,315.50929,322.52146,342.56358,392.46813,207.58898,326.0379,,,446.07382,,262.52813,255.41629,233.96159,47.85927,,,,405.12988,322.08946,,222.56023,14.9399,463.29011,39.37794,208.48749,342.56358,0.07223
185.01,336.28449,317.20283,324.24803,344.35208,394.76589,208.67711,327.79563,,,447.94246,,264.01884,256.91377,234.89446,47.90824,,,,407.45389,323.93907,,223.33812,14.94346,466.05322,39.38253,209.58203,344.35208,0.0727
186.01,338.04247,318.89573,325.97379,346.1398,397.0636,209.76559,329.55281,,,449.80705,,265.50921,258.40908,235.82159,47.95594,,,,409.77748,325.7877,,224.10987,14.9469,468.81741,39.38692,210.67531,346.1398,0.07316
187.01,339.79998,320.588,327.69872,347.92676,399.36124,210.85441,331.30941,,,451.66761,,266.99925,259.9022,236.74313,48.00239,,,,412.10061,327.63537,,224.87549,14.95021,471.58269,39.39111,211.76731,347.92676,0.07363
188.01,341.55703,322.27962,329.42279,349.71293,401.65881,211.94358,333.06545,,,453.52412,,268.48893,261.39311,237.65922,48.04764,,,,414.42326,329.48209,,225.63501,14.9534,474.34904,39.39511,212.85804,349.71293,0.07409
