time,Muttonpulao_02_fatty acids absorbed,Cholebhature_01_fatty acids absorbed,Curdrice_01_fatty acids absorbed,Lemonrice_01_fatty acids absorbed,Pasta_01_fatty acids absorbed,Masaladosa_01_fatty acids absorbed,Vegetable_Biryani_01_fatty acids absorbed,Rice_01_fatty acids absorbed,Paneer_01_fatty acids absorbed,Milk_Chocolate_01_fatty acids absorbed,Peanuts_01_fatty acids absorbed,Curd_01_fatty acids absorbed,Bread_Meal_01_fatty acids absorbed,Chickensandwich_01_fatty acids absorbed,Apple_Pineapplesalad_01_fatty acids absorbed,Spinach_01_fatty acids absorbed,Bread_Meal_02_fatty acids absorbed,Orange_01_fatty acids absorbed,Omelette_01_fatty acids absorbed
1.01,9e-05,0.0001,4e-05,7e-05,0.0,7e-05,7e-05,0.0,0.00019,0.0,0.0,0.0,0.0,7e-05,0.0,0.0,0.0,0,0.0001
2.01,0.0002,0.00024,0.00013,0.00019,0.0,0.00023,0.0002,0.0,0.00043,0.0,0.0,0.0,0.0,0.00019,2e-05,0.0,0.0,0,0.00028
3.01,0.00025,0.00029,0.00019,0.00025,0.0,0.00033,0.00025,0.0,0.00053,0.0,0.0,0.0,0.0,0.00029,3e-05,0.0,0.0,0,0.00037
4.01,0.00029,0.00029,0.00021,0.00028,0.0,0.0004,0.00026,0.0,0.00057,0.0,0.0,0.0,0.0,0.00036,4e-05,0.0,0.0,0,0.0004
5.01,0.00033,0.0003,0.0002,0.00031,0.0,0.00045,0.00025,0.0,0.00064,0.0,0.0,0.0,0.0,0.00042,4e-05,0.0,0.0,0,0.00039
6.01,0.00039,0.00038,0.00019,0.00033,0.0,0.00048,0.00026,0.0,0.00069,1e-05,0.0,0.0,0.0,0.00047,4e-05,0.0,0.0,0,0.0004
7.01,0.00046,0.00044,0.00019,0.00034,0.0,0.00051,0.00031,0.0,0.0007,1e-05,1e-05,0.0,0.0,0.0005,4e-05,0.0,0.0,0,0.00043
8.01,0.00051,0.00049,0.00019,0.00035,0.0,0.00052,0.00035,0.0,0.0007,2e-05,1e-05,0.0,0.0,0.00053,4e-05,0.0,0.0,0,0.00044
9.01,0.00055,0.00053,0.00021,0.00037,0.0,0.00052,0.00037,0.0,0.00069,2e-05,1e-05,0.0,0.0,0.00054,4e-05,0.0,0.0,0,0.00041
10.01,0.00058,0.00054,0.00022,0.00038,0.0,0.00052,0.00039,0.0,0.00067,3e-05,2e-05,0.0,0.0,0.00054,4e-05,0.0,0.0,0,0.00038
11.01,0.0006,0.00054,0.00023,0.00039,1e-05,0.00052,0.00039,0.0,0.00065,4e-05,2e-05,1e-05,1e-05,0.00054,4e-05,0.0,1e-05,0,0.00036
12.01,0.0006,0.00052,0.00023,0.00038,1e-05,0.00051,0.00038,0.0,0.00064,5e-05,2e-05,1e-05,1e-05,0.00054,4e-05,0.0,1e-05,0,0.00035
13.01,0.0006,0.00049,0.00023,0.00037,1e-05,0.00051,0.00037,0.0,0.00062,6e-05,3e-05,1e-05,1e-05,0.00053,4e-05,0.0,1e-05,0,0.00035
14.01,0.00058,0.00046,0.00022,0.00036,1e-05,0.0005,0.00036,0.0,0.00061,7e-05,4e-05,1e-05,1e-05,0.00052,4e-05,0.0,1e-05,0,0.00034
15.01,0.00057,0.00043,0.00022,0.00035,1e-05,0.0005,0.00034,0.0,0.0006,8e-05,5e-05,1e-05,1e-05,0.00051,4e-05,0.0,1e-05,0,0.00034
16.01,0.00054,0.0004,0.00022,0.00034,1e-05,0.0005,0.00033,0.0,0.00059,9e-05,6e-05,1e-05,1e-05,0.0005,4e-05,0.0,1e-05,0,0.00034
17.01,0.00053,0.00039,0.00022,0.00033,2e-05,0.00049,0.00032,0.0,0.00058,0.0001,7e-05,1e-05,2e-05,0.00048,4e-05,0.0,2e-05,0,0.00034
18.01,0.00051,0.00038,0.00021,0.00033,2e-05,0.00049,0.00032,0.0,0.00058,0.00012,8e-05,1e-05,2e-05,0.00047,4e-05,0.0,2e-05,0,0.00034
19.01,0.0005,0.00038,0.00021,0.00033,2e-05,0.00048,0.00032,0.0,0.00058,0.00013,9e-05,1e-05,2e-05,0.00047,4e-05,0.0,2e-05,0,0.00034
20.01,0.0005,0.00039,0.00021,0.00033,3e-05,0.00048,0.00032,0.0,0.00059,0.00014,0.0001,2e-05,3e-05,0.00046,4e-05,0.0,3e-05,0,0.00035
21.01,0.00051,0.0004,0.00021,0.00033,3e-05,0.00047,0.00033,0.0,0.0006,0.00015,0.00012,2e-05,3e-05,0.00045,4e-05,0.0,3e-05,0,0.00035
22.01,0.00053,0.00043,0.00021,0.00033,4e-05,0.00046,0.00034,0.0,0.00062,0.00016,0.00013,2e-05,4e-05,0.00045,4e-05,0.0,4e-05,0,0.00035
23.01,0.00056,0.00047,0.00021,0.00034,4e-05,0.00046,0.00036,0.0,0.00063,0.00017,0.00014,2e-05,4e-05,0.00045,4e-05,0.0,4e-05,0,0.00035
24.01,0.00059,0.0005,0.00021,0.00034,5e-05,0.00045,0.00036,0.0,0.00064,0.00017,0.00016,2e-05,5e-05,0.00045,4e-05,0.0,5e-05,0,0.00034
25.01,0.00059,0.00051,0.0002,0.00033,5e-05,0.00045,0.00035,0.0,0.00064,0.00018,0.00018,2e-05,5e-05,0.00045,4e-05,0.0,5e-05,0,0.00034
26.01,0.00056,0.00048,0.0002,0.00032,6e-05,0.00045,0.00034,0.0,0.00062,0.00019,0.00019,2e-05,6e-05,0.00044,4e-05,0.0,6e-05,0,0.00034
27.01,0.00052,0.00045,0.00019,0.0003,6e-05,0.00045,0.00032,0.0,0.00061,0.00019,0.00021,2e-05,6e-05,0.00044,4e-05,0.0,6e-05,0,0.00034
28.01,0.00048,0.00042,0.00019,0.00029,6e-05,0.00045,0.00031,0.0,0.0006,0.0002,0.00022,2e-05,7e-05,0.00044,4e-05,0.0,7e-05,0,0.00034
29.01,0.00045,0.00039,0.00019,0.00028,7e-05,0.00045,0.0003,0.0,0.00059,0.00021,0.00024,2e-05,7e-05,0.00044,4e-05,0.0,7e-05,0,0.00034
30.01,0.00042,0.00037,0.00019,0.00027,7e-05,0.00045,0.00029,0.0,0.00058,0.00021,0.00025,2e-05,8e-05,0.00043,4e-05,0.0,8e-05,0,0.00034
31.01,0.0004,0.00035,0.00018,0.00026,8e-05,0.00045,0.00028,0.0,0.00057,0.00022,0.00027,3e-05,9e-05,0.00043,4e-05,0.0,8e-05,0,0.00034
32.01,0.00038,0.00034,0.00018,0.00025,8e-05,0.00045,0.00027,0.0,0.00057,0.00022,0.00028,3e-05,9e-05,0.00042,4e-05,0.0,9e-05,0,0.00034
33.01,0.00037,0.00034,0.00018,0.00025,8e-05,0.00045,0.00027,0.0,0.00056,0.00022,0.00029,3e-05,0.0001,0.00042,4e-05,0.0,9e-05,0,0.00034
34.01,0.00036,0.00033,0.00018,0.00025,9e-05,0.00045,0.00027,0.0,0.00057,0.00023,0.0003,3e-05,0.0001,0.00041,4e-05,0.0,9e-05,0,0.00034
35.01,0.00036,0.00034,0.00018,0.00025,9e-05,0.00045,0.00027,0.0,0.00057,0.00023,0.00032,3e-05,0.00011,0.00041,4e-05,0.0,0.0001,0,0.00034
36.01,0.00037,0.00034,0.00018,0.00025,9e-05,0.00045,0.00028,0.0,0.00058,0.00024,0.00033,3e-05,0.00011,0.00041,4e-05,0.0,0.0001,0,0.00034
37.01,0.00038,0.00036,0.00018,0.00025,9e-05,0.00044,0.00029,0.0,0.00059,0.00024,0.00034,3e-05,0.00011,0.0004,4e-05,0.0,0.0001,0,0.00034
38.01,0.00041,0.00038,0.00018,0.00026,9e-05,0.00044,0.0003,1e-05,0.0006,0.00024,0.00035,3e-05,0.00011,0.0004,4e-05,0.0,0.0001,0,0.00034
39.01,0.00044,0.00041,0.00018,0.00026,9e-05,0.00044,0.00031,1e-05,0.00061,0.00025,0.00036,3e-05,0.00011,0.0004,4e-05,0.0,0.0001,0,0.00034
40.01,0.00048,0.00044,0.00018,0.00026,9e-05,0.00043,0.00032,1e-05,0.00062,0.00025,0.00037,3e-05,0.00011,0.0004,4e-05,0.0,0.0001,0,0.00034
41.01,0.0005,0.00046,0.00018,0.00026,9e-05,0.00043,0.00032,1e-05,0.00062,0.00026,0.00038,3e-05,0.00011,0.0004,4e-05,0.0,0.0001,0,0.00034
42.01,0.0005,0.00046,0.00018,0.00025,9e-05,0.00043,0.00031,1e-05,0.00061,0.00026,0.00039,3e-05,0.00011,0.0004,4e-05,0.0,0.0001,0,0.00034
43.01,0.00047,0.00043,0.00018,0.00025,9e-05,0.00043,0.00029,1e-05,0.0006,0.00026,0.00039,3e-05,0.0001,0.0004,4e-05,0.0,0.0001,0,0.00034
44.01,0.00043,0.0004,0.00018,0.00024,9e-05,0.00043,0.00028,1e-05,0.00059,0.00027,0.0004,3e-05,0.0001,0.0004,4e-05,1e-05,0.0001,0,0.00033
45.01,0.0004,0.00037,0.00018,0.00024,9e-05,0.00043,0.00028,1e-05,0.00059,0.00027,0.00041,3e-05,0.0001,0.0004,4e-05,1e-05,0.0001,0,0.00033
46.01,0.00038,0.00035,0.00017,0.00024,9e-05,0.00043,0.00027,1e-05,0.00058,0.00027,0.00042,3e-05,0.0001,0.0004,4e-05,1e-05,0.0001,0,0.00033
47.01,0.00036,0.00034,0.00017,0.00024,9e-05,0.00043,0.00026,1e-05,0.00057,0.00027,0.00042,3e-05,0.0001,0.0004,4e-05,1e-05,0.0001,0,0.00033
48.01,0.00035,0.00033,0.00017,0.00024,9e-05,0.00043,0.00026,1e-05,0.00057,0.00028,0.00043,3e-05,9e-05,0.0004,4e-05,1e-05,0.0001,0,0.00033
49.01,0.00034,0.00033,0.00017,0.00024,9e-05,0.00043,0.00026,1e-05,0.00057,0.00028,0.00044,3e-05,9e-05,0.00039,4e-05,1e-05,0.0001,0,0.00033
50.01,0.00034,0.00032,0.00017,0.00024,9e-05,0.00043,0.00026,1e-05,0.00057,0.00028,0.00044,4e-05,9e-05,0.00039,4e-05,1e-05,0.0001,0,0.00034
51.01,0.00034,0.00033,0.00017,0.00024,9e-05,0.00043,0.00026,1e-05,0.00057,0.00029,0.00045,4e-05,9e-05,0.00039,4e-05,1e-05,0.0001,0,0.00034
52.01,0.00034,0.00033,0.00017,0.00024,9e-05,0.00043,0.00027,1e-05,0.00058,0.00029,0.00045,4e-05,9e-05,0.00038,4e-05,1e-05,0.0001,0,0.00034
53.01,0.00035,0.00034,0.00018,0.00024,9e-05,0.00043,0.00027,1e-05,0.00058,0.00029,0.00045,4e-05,9e-05,0.00038,4e-05,1e-05,0.0001,0,0.00034
54.01,0.00037,0.00036,0.00018,0.00024,9e-05,0.00043,0.00028,1e-05,0.00059,0.00029,0.00046,4e-05,9e-05,0.00038,4e-05,1e-05,9e-05,0,0.00034
55.01,0.0004,0.00038,0.00018,0.00024,9e-05,0.00043,0.00029,1e-05,0.0006,0.0003,0.00046,4e-05,9e-05,0.00038,4e-05,1e-05,9e-05,0,0.00034
56.01,0.00043,0.0004,0.00018,0.00025,9e-05,0.00042,0.00029,1e-05,0.0006,0.0003,0.00046,4e-05,9e-05,0.00038,4e-05,1e-05,9e-05,0,0.00034
57.01,0.00046,0.00043,0.00017,0.00025,9e-05,0.00042,0.0003,1e-05,0.00061,0.0003,0.00047,4e-05,9e-05,0.00038,4e-05,1e-05,9e-05,0,0.00034
58.01,0.00047,0.00044,0.00017,0.00024,9e-05,0.00042,0.0003,1e-05,0.00061,0.0003,0.00047,4e-05,9e-05,0.00038,4e-05,1e-05,9e-05,0,0.00034
59.01,0.00046,0.00042,0.00017,0.00024,9e-05,0.00041,0.00029,1e-05,0.0006,0.0003,0.00047,4e-05,9e-05,0.00038,4e-05,1e-05,9e-05,0,0.00033
60.01,0.00043,0.0004,0.00017,0.00024,9e-05,0.00041,0.00028,1e-05,0.00059,0.00031,0.00047,4e-05,9e-05,0.00038,4e-05,1e-05,9e-05,0,0.00033
61.01,0.0004,0.00037,0.00017,0.00024,9e-05,0.00041,0.00027,1e-05,0.00059,0.00031,0.00047,4e-05,9e-05,0.00038,4e-05,1e-05,9e-05,0,0.00033
62.01,0.00038,0.00036,0.00017,0.00024,0.0001,0.00042,0.00027,1e-05,0.00058,0.00031,0.00047,4e-05,9e-05,0.00038,4e-05,1e-05,9e-05,0,0.00033
63.01,0.00036,0.00035,0.00017,0.00024,0.0001,0.00042,0.00027,1e-05,0.00058,0.00031,0.00047,4e-05,9e-05,0.00038,4e-05,1e-05,9e-05,0,0.00033
64.01,0.00035,0.00034,0.00017,0.00024,0.0001,0.00042,0.00026,1e-05,0.00058,0.00031,0.00047,4e-05,9e-05,0.00038,4e-05,1e-05,9e-05,0,0.00033
65.01,0.00034,0.00033,0.00018,0.00024,0.0001,0.00042,0.00026,1e-05,0.00057,0.00032,0.00047,4e-05,9e-05,0.00037,4e-05,1e-05,9e-05,0,0.00033
66.01,0.00034,0.00033,0.00018,0.00024,0.0001,0.00042,0.00027,1e-05,0.00057,0.00032,0.00047,4e-05,9e-05,0.00037,4e-05,1e-05,9e-05,0,0.00034
67.01,0.00034,0.00033,0.00018,0.00024,0.0001,0.00042,0.00027,1e-05,0.00058,0.00032,0.00047,4e-05,9e-05,0.00037,4e-05,1e-05,9e-05,0,0.00034
68.01,0.00035,0.00034,0.00018,0.00024,0.0001,0.00042,0.00027,1e-05,0.00058,0.00032,0.00047,4e-05,9e-05,0.00037,4e-05,1e-05,9e-05,0,0.00034
69.01,0.00035,0.00034,0.00018,0.00024,0.0001,0.00042,0.00027,1e-05,0.00058,0.00032,0.00047,4e-05,9e-05,0.00037,4e-05,1e-05,9e-05,0,0.00034
70.01,0.00037,0.00035,0.00018,0.00024,0.0001,0.00042,0.00028,1e-05,0.00059,0.00032,0.00047,4e-05,9e-05,0.00037,4e-05,1e-05,9e-05,0,0.00034
71.01,0.00038,0.00037,0.00018,0.00024,0.0001,0.00042,0.00028,1e-05,0.0006,0.00033,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
72.01,0.0004,0.00039,0.00018,0.00024,0.0001,0.00042,0.00029,1e-05,0.0006,0.00033,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
73.01,0.00043,0.0004,0.00018,0.00024,0.0001,0.00041,0.00029,1e-05,0.0006,0.00033,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
74.01,0.00045,0.00042,0.00018,0.00024,0.0001,0.00041,0.00029,1e-05,0.00061,0.00033,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
75.01,0.00045,0.00042,0.00018,0.00024,0.0001,0.00041,0.00029,1e-05,0.0006,0.00033,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
76.01,0.00044,0.0004,0.00018,0.00024,0.0001,0.0004,0.00029,1e-05,0.0006,0.00033,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
77.01,0.00041,0.00039,0.00018,0.00024,0.0001,0.0004,0.00028,1e-05,0.00059,0.00033,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
78.01,0.00039,0.00037,0.00018,0.00024,0.0001,0.0004,0.00028,1e-05,0.00059,0.00033,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
79.01,0.00038,0.00036,0.00018,0.00024,0.0001,0.00041,0.00028,1e-05,0.00059,0.00034,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
80.01,0.00037,0.00035,0.00018,0.00024,0.0001,0.00041,0.00028,1e-05,0.00058,0.00034,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
81.01,0.00036,0.00035,0.00018,0.00024,0.0001,0.00041,0.00028,1e-05,0.00058,0.00034,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
82.01,0.00035,0.00034,0.00018,0.00024,0.0001,0.00041,0.00028,1e-05,0.00058,0.00034,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
83.01,0.00035,0.00034,0.00018,0.00024,0.0001,0.00041,0.00028,1e-05,0.00058,0.00034,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
84.01,0.00036,0.00035,0.00018,0.00025,0.0001,0.00041,0.00028,1e-05,0.00059,0.00034,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
85.01,0.00036,0.00035,0.00018,0.00025,0.0001,0.00041,0.00028,1e-05,0.00059,0.00034,0.00047,4e-05,9e-05,0.00036,4e-05,1e-05,9e-05,0,0.00034
86.01,0.00037,0.00036,0.00018,0.00025,0.0001,0.00041,0.00028,1e-05,0.00059,0.00034,0.00047,4e-05,9e-05,0.00035,4e-05,1e-05,9e-05,0,0.00034
87.01,0.00038,0.00037,0.00018,0.00025,0.0001,0.00041,0.00029,1e-05,0.0006,0.00034,0.00047,4e-05,9e-05,0.00035,4e-05,1e-05,9e-05,0,0.00034
88.01,0.00039,0.00038,0.00018,0.00025,0.0001,0.00041,0.00029,1e-05,0.0006,0.00034,0.00047,4e-05,9e-05,0.00035,4e-05,1e-05,9e-05,0,0.00034
89.01,0.00041,0.00039,0.00018,0.00025,0.0001,0.0004,0.00029,1e-05,0.0006,0.00035,0.00047,4e-05,9e-05,0.00035,4e-05,1e-05,9e-05,0,0.00034
90.01,0.00043,0.0004,0.00018,0.00025,0.0001,0.0004,0.0003,1e-05,0.00061,0.00035,0.00047,4e-05,9e-05,0.00035,4e-05,1e-05,9e-05,0,0.00034
91.01,0.00044,0.00041,0.00018,0.00025,0.0001,0.0004,0.0003,1e-05,0.00061,0.00035,0.00047,4e-05,9e-05,0.00035,4e-05,1e-05,9e-05,0,0.00034
92.01,0.00044,0.0004,0.00018,0.00025,0.0001,0.00039,0.00029,1e-05,0.0006,0.00035,0.00047,4e-05,9e-05,0.00035,4e-05,1e-05,9e-05,0,0.00034
93.01,0.00042,0.00039,0.00018,0.00025,0.0001,0.00039,0.00029,1e-05,0.0006,0.00035,0.00047,4e-05,9e-05,0.00035,4e-05,1e-05,9e-05,0,0.00034
94.01,0.0004,0.00038,0.00018,0.00025,0.0001,0.00039,0.00029,1e-05,0.0006,0.00035,0.00047,4e-05,9e-05,0.00035,4e-05,1e-05,9e-05,0,0.00034
95.01,0.00039,0.00037,0.00018,0.00025,0.0001,0.00039,0.00028,1e-05,0.00059,0.00035,0.00047,4e-05,9e-05,0.00035,4e-05,1e-05,9e-05,0,0.00034
96.01,0.00038,0.00036,0.00018,0.00025,0.0001,0.00039,0.00028,1e-05,0.00059,0.00035,0.00047,4e-05,9e-05,0.00035,4e-05,1e-05,9e-05,0,0.00034
97.01,0.00037,0.00036,0.00018,0.00025,0.0001,0.00039,0.00028,1e-05,0.00059,0.00035,0.00047,4e-05,0.0001,0.00035,4e-05,1e-05,9e-05,0,0.00034
98.01,0.00037,0.00035,0.00018,0.00025,0.0001,0.00039,0.00028,1e-05,0.00059,0.00035,0.00047,4e-05,0.0001,0.00035,4e-05,1e-05,9e-05,0,0.00034
99.01,0.00036,0.00035,0.00019,0.00025,0.0001,0.00039,0.00028,1e-05,0.00059,0.00035,0.00047,4e-05,0.0001,0.00035,4e-05,1e-05,9e-05,0,0.00034
100.01,0.00036,0.00035,0.00019,0.00025,0.0001,0.00039,0.00028,1e-05,0.00059,0.00035,0.00047,4e-05,0.0001,0.00035,4e-05,1e-05,9e-05,0,0.00034
101.01,0.00037,0.00036,0.00019,0.00025,0.0001,0.00039,0.00029,1e-05,0.00059,0.00035,0.00047,4e-05,0.0001,0.00035,4e-05,1e-05,9e-05,0,0.00034
102.01,0.00037,0.00036,0.00019,0.00025,0.0001,0.00039,0.00029,1e-05,0.00059,0.00035,0.00047,4e-05,0.0001,0.00035,4e-05,1e-05,9e-05,0,0.00034
103.01,0.00038,0.00037,0.00019,0.00025,0.0001,0.00039,0.00029,1e-05,0.0006,0.00035,0.00047,4e-05,0.0001,0.00034,4e-05,1e-05,9e-05,0,0.00035
104.01,0.00039,0.00037,0.00019,0.00025,0.0001,0.00039,0.00029,1e-05,0.0006,0.00036,0.00047,4e-05,0.0001,0.00034,4e-05,1e-05,9e-05,0,0.00035
105.01,0.0004,0.00038,0.00019,0.00025,0.0001,0.00039,0.00029,1e-05,0.00061,0.00036,0.00047,4e-05,0.0001,0.00034,4e-05,1e-05,9e-05,0,0.00035
106.01,0.00041,0.00039,0.00019,0.00025,0.0001,0.00039,0.00029,1e-05,0.00061,0.00036,0.00047,4e-05,0.0001,0.00034,4e-05,1e-05,9e-05,0,0.00035
107.01,0.00042,0.0004,0.00019,0.00025,0.0001,0.00038,0.0003,1e-05,0.00061,0.00036,0.00046,4e-05,0.0001,0.00034,4e-05,1e-05,9e-05,0,0.00034
108.01,0.00042,0.0004,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.00061,0.00036,0.00046,4e-05,0.0001,0.00034,4e-05,1e-05,9e-05,0,0.00034
109.01,0.00042,0.00039,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.00061,0.00036,0.00046,4e-05,0.0001,0.00034,4e-05,1e-05,9e-05,0,0.00034
110.01,0.00041,0.00039,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.0006,0.00036,0.00046,4e-05,0.0001,0.00034,4e-05,1e-05,9e-05,0,0.00034
111.01,0.0004,0.00038,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.0006,0.00036,0.00046,4e-05,0.0001,0.00034,4e-05,1e-05,9e-05,0,0.00034
112.01,0.00039,0.00037,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.0006,0.00036,0.00046,4e-05,0.0001,0.00034,4e-05,1e-05,9e-05,0,0.00034
113.01,0.00038,0.00036,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.0006,0.00036,0.00045,4e-05,0.0001,0.00034,4e-05,0.0,9e-05,0,0.00034
114.01,0.00037,0.00036,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.00059,0.00036,0.00045,4e-05,0.0001,0.00034,4e-05,0.0,9e-05,0,0.00034
115.01,0.00037,0.00036,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.00059,0.00036,0.00045,4e-05,0.0001,0.00034,4e-05,0.0,9e-05,0,0.00034
116.01,0.00037,0.00036,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.00059,0.00036,0.00045,4e-05,0.0001,0.00034,4e-05,0.0,9e-05,0,0.00034
117.01,0.00037,0.00036,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.0006,0.00036,0.00044,4e-05,0.0001,0.00034,4e-05,0.0,9e-05,0,0.00034
118.01,0.00037,0.00036,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.0006,0.00036,0.00044,4e-05,0.0001,0.00034,4e-05,0.0,9e-05,0,0.00034
119.01,0.00038,0.00036,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.0006,0.00036,0.00044,4e-05,0.0001,0.00034,4e-05,0.0,9e-05,0,0.00035
120.01,0.00038,0.00037,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.0006,0.00036,0.00044,4e-05,0.0001,0.00034,4e-05,0.0,9e-05,0,0.00035
121.01,0.00039,0.00037,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.00061,0.00036,0.00043,4e-05,0.0001,0.00034,4e-05,0.0,9e-05,0,0.00035
122.01,0.0004,0.00038,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.00061,0.00036,0.00043,4e-05,0.0001,0.00033,4e-05,0.0,9e-05,0,0.00035
123.01,0.0004,0.00038,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.00061,0.00036,0.00043,4e-05,0.0001,0.00033,4e-05,0.0,9e-05,0,0.00034
124.01,0.00041,0.00039,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.00061,0.00036,0.00043,4e-05,0.0001,0.00033,4e-05,0.0,9e-05,0,0.00034
125.01,0.00041,0.00039,0.00019,0.00025,0.0001,0.00037,0.00029,1e-05,0.00061,0.00036,0.00042,4e-05,0.0001,0.00033,4e-05,0.0,9e-05,0,0.00034
126.01,0.00041,0.00038,0.00019,0.00025,0.0001,0.00037,0.00029,1e-05,0.00061,0.00036,0.00042,4e-05,0.0001,0.00033,3e-05,0.0,9e-05,0,0.00034
127.01,0.0004,0.00038,0.00019,0.00024,0.0001,0.00037,0.00029,1e-05,0.0006,0.00036,0.00042,4e-05,0.0001,0.00033,3e-05,0.0,9e-05,0,0.00034
128.01,0.00039,0.00037,0.00019,0.00025,0.0001,0.00037,0.00028,1e-05,0.0006,0.00036,0.00041,3e-05,0.0001,0.00033,3e-05,0.0,9e-05,0,0.00034
129.01,0.00038,0.00036,0.00019,0.00025,0.0001,0.00037,0.00028,1e-05,0.0006,0.00036,0.00041,3e-05,0.0001,0.00033,3e-05,0.0,9e-05,0,0.00034
130.01,0.00037,0.00036,0.00019,0.00025,0.0001,0.00037,0.00028,1e-05,0.0006,0.00036,0.00041,3e-05,0.0001,0.00033,3e-05,0.0,9e-05,0,0.00034
131.01,0.00037,0.00036,0.00019,0.00025,0.0001,0.00037,0.00028,1e-05,0.0006,0.00037,0.0004,3e-05,0.0001,0.00033,3e-05,0.0,0.0001,0,0.00034
132.01,0.00037,0.00036,0.00019,0.00025,0.0001,0.00038,0.00028,1e-05,0.0006,0.00037,0.0004,3e-05,0.0001,0.00033,3e-05,0.0,0.0001,0,0.00034
133.01,0.00037,0.00036,0.00019,0.00025,0.0001,0.00038,0.00028,1e-05,0.0006,0.00037,0.0004,3e-05,0.0001,0.00033,3e-05,0.0,0.0001,0,0.00034
134.01,0.00037,0.00036,0.00019,0.00025,0.0001,0.00038,0.00028,1e-05,0.0006,0.00037,0.00039,3e-05,0.00011,0.00033,3e-05,0.0,0.0001,0,0.00034
135.01,0.00037,0.00036,0.00019,0.00025,0.0001,0.00038,0.00028,1e-05,0.0006,0.00037,0.00039,3e-05,0.00011,0.00033,3e-05,0.0,0.0001,0,0.00034
136.01,0.00037,0.00036,0.00019,0.00025,0.0001,0.00038,0.00028,1e-05,0.0006,0.00037,0.00039,3e-05,0.00011,0.00033,3e-05,0.0,0.0001,0,0.00034
137.01,0.00038,0.00037,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.0006,0.00037,0.00038,3e-05,0.00011,0.00033,3e-05,0.0,0.0001,0,0.00034
138.01,0.00038,0.00037,0.00019,0.00025,0.0001,0.00038,0.00029,1e-05,0.00061,0.00037,0.00038,3e-05,0.00011,0.00033,3e-05,0.0,0.0001,0,0.00034
139.01,0.00039,0.00037,0.00019,0.00025,0.00011,0.00038,0.00029,1e-05,0.00061,0.00037,0.00038,3e-05,0.00011,0.00033,3e-05,0.0,0.0001,0,0.00034
140.01,0.00039,0.00037,0.00019,0.00024,0.00011,0.00038,0.00029,1e-05,0.00061,0.00037,0.00037,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
141.01,0.0004,0.00038,0.00019,0.00024,0.00011,0.00037,0.00029,1e-05,0.00061,0.00037,0.00037,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
142.01,0.0004,0.00038,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.00061,0.00037,0.00036,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
143.01,0.00039,0.00037,0.00019,0.00024,0.00011,0.00037,0.00028,1e-05,0.0006,0.00037,0.00036,3e-05,0.00011,0.00032,3e-05,0.0,0.0001,0,0.00034
