time,Muttonpulao_02_small peptides absorbed,Cholebhature_01_small peptides absorbed,Curdrice_01_small peptides absorbed,Lemonrice_01_small peptides absorbed,Pasta_01_small peptides absorbed,Masaladosa_01_small peptides absorbed,Vegetable_Biryani_01_small peptides absorbed,Rapid_starch_01_small peptides absorbed,Chickenbreast_01_small peptides absorbed,Rice_01_small peptides absorbed,Eggwhite_01_small peptides absorbed,Paneer_01_small peptides absorbed,Milk_Chocolate_01_small peptides absorbed,Peanuts_01_small peptides absorbed,Curd_01_small peptides absorbed,Glucose_01_small peptides absorbed,Biscuit_01_small peptides absorbed,Glucose_02_small peptides absorbed,Bread_Meal_01_100_small peptides absorbed,Chickensandwich_01_small peptides absorbed,Ghee_01_small peptides absorbed,Apple_Pineapplesalad_01_small peptides absorbed,Spinach_01_small peptides absorbed,Bread_meal_02_small peptides absorbed,Orange_01_small peptides absorbed,Omelette_01_small peptides absorbed,Muttonpulao_01_small peptides absorbed,Arabinose_01_small peptides absorbed
1.01,5e-05,5e-05,3e-05,2e-05,0.0,3e-05,3e-05,0.0,0.0,0.0,0.0,8e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.0,1e-05,0.0,0.0,0.0,7e-05,2e-05,0
2.01,0.00012,0.00013,0.0001,9e-05,1e-05,0.00011,0.00011,0.0,0.0,1e-05,0.0,0.00019,1e-05,2e-05,2e-05,0.0,0.0,0.0,1e-05,0.00016,0.0,5e-05,1e-05,1e-05,1e-05,0.00021,9e-05,0
3.01,0.00016,0.00016,0.00016,0.00013,1e-05,0.00017,0.00015,0.0,0.0,1e-05,0.0,0.00026,4e-05,4e-05,6e-05,0.0,0.0,0.0,1e-05,0.00023,0.0,0.00011,3e-05,1e-05,1e-05,0.00029,0.00013,0
4.01,0.00019,0.00018,0.00018,0.00017,2e-05,0.00022,0.00017,0.0,0.0,2e-05,0.0,0.00031,7e-05,6e-05,0.00012,0.0,0.0,0.0,2e-05,0.0003,0.0,0.00018,5e-05,2e-05,2e-05,0.00034,0.00017,0
5.01,0.00022,0.0002,0.00019,0.0002,3e-05,0.00027,0.00018,0.0,0.0,3e-05,0.0,0.00038,0.00012,0.0001,0.00019,0.0,0.0,0.0,3e-05,0.00037,0.0,0.00024,8e-05,3e-05,3e-05,0.00039,0.0002,0
6.01,0.00026,0.00025,0.0002,0.00022,4e-05,0.00031,0.00019,0.0,0.0,4e-05,0.0,0.00045,0.00016,0.00015,0.00026,0.0,0.0,0.0,4e-05,0.00043,0.0,0.00029,0.00012,4e-05,4e-05,0.00044,0.00022,0
7.01,0.0003,0.0003,0.00021,0.00024,5e-05,0.00035,0.00023,0.0,0.0,5e-05,0.0,0.00051,0.00021,0.0002,0.00033,0.0,0.0,0.0,6e-05,0.00048,0.0,0.00033,0.00015,6e-05,4e-05,0.00053,0.00024,0
8.01,0.00034,0.00035,0.00022,0.00026,7e-05,0.00038,0.00027,0.0,0.0,6e-05,0.0,0.00056,0.00025,0.00025,0.00039,0.0,0.0,0.0,7e-05,0.00053,0.0,0.00037,0.00019,7e-05,5e-05,0.00062,0.00026,0
9.01,0.00038,0.00041,0.00024,0.00028,8e-05,0.00042,0.00031,0.0,0.0,7e-05,0.0,0.0006,0.0003,0.00031,0.00044,0.0,0.0,0.0,8e-05,0.00058,0.0,0.0004,0.00022,8e-05,6e-05,0.00068,0.00028,0
10.01,0.00042,0.00047,0.00027,0.0003,9e-05,0.00045,0.00035,0.0,0.0,8e-05,0.0,0.00064,0.00034,0.00036,0.00047,0.0,0.0,0.0,0.0001,0.00063,0.0,0.00044,0.00025,0.0001,6e-05,0.00073,0.0003,0
11.01,0.00046,0.00052,0.0003,0.00032,0.00011,0.00048,0.00039,0.0,0.0,9e-05,0.0,0.00068,0.00038,0.00042,0.0005,0.0,0.0,0.0,0.00011,0.00068,0.0,0.00047,0.00027,0.00011,7e-05,0.00076,0.00032,0
12.01,0.0005,0.00055,0.00034,0.00033,0.00012,0.0005,0.00043,0.0,0.0,0.0001,0.0,0.0007,0.00042,0.00047,0.00052,0.0,0.0,0.0,0.00012,0.00072,0.0,0.0005,0.00029,0.00012,7e-05,0.00078,0.00033,0
13.01,0.00053,0.00058,0.00037,0.00035,0.00013,0.00053,0.00047,0.0,0.0,0.00011,0.0,0.00073,0.00046,0.00052,0.00054,0.0,0.0,0.0,0.00013,0.00076,0.0,0.00054,0.00031,0.00013,8e-05,0.00081,0.00035,0
14.01,0.00057,0.00059,0.00041,0.00036,0.00015,0.00055,0.0005,0.0,0.0,0.00012,0.0,0.00075,0.00049,0.00057,0.00055,0.0,0.0,0.0,0.00015,0.0008,0.0,0.00057,0.00033,0.00015,8e-05,0.00083,0.00036,0
15.01,0.0006,0.0006,0.00044,0.00037,0.00016,0.00057,0.00052,0.0,0.0,0.00012,0.0,0.00077,0.00052,0.00062,0.00055,0.0,0.0,0.0,0.00016,0.00084,0.0,0.00061,0.00034,0.00016,9e-05,0.00085,0.00037,0
16.01,0.00063,0.00061,0.00048,0.00039,0.00018,0.00058,0.00054,0.0,0.0,0.00013,0.0,0.00079,0.00055,0.00066,0.00056,0.0,0.0,0.0,0.00018,0.00087,0.0,0.00065,0.00035,0.00018,9e-05,0.00087,0.00039,0
17.01,0.00066,0.00063,0.00052,0.00041,0.0002,0.0006,0.00056,0.0,0.0,0.00014,0.0,0.00081,0.00058,0.00071,0.00056,0.0,0.0,0.0,0.00019,0.0009,0.0,0.00068,0.00036,0.00019,0.0001,0.00089,0.00041,0
18.01,0.00069,0.00064,0.00056,0.00043,0.00021,0.00061,0.00058,0.0,0.0,0.00015,0.0,0.00082,0.0006,0.00075,0.00056,0.0,0.0,0.0,0.00021,0.00093,0.0,0.00072,0.00037,0.00021,0.0001,0.00091,0.00043,0
19.01,0.00073,0.00066,0.00058,0.00045,0.00023,0.00063,0.00059,0.0,0.0,0.00016,0.0,0.00084,0.00063,0.00079,0.00056,0.0,0.0,0.0,0.00022,0.00096,0.0,0.00076,0.00037,0.00022,0.00011,0.00093,0.00045,0
20.01,0.00076,0.00068,0.0006,0.00048,0.00025,0.00064,0.00061,0.0,0.0,0.00017,0.0,0.00086,0.00064,0.00082,0.00057,,0.0,0.0,0.00024,0.00099,0.0,0.00079,0.00038,0.00024,0.00011,0.00095,0.00048,0
21.01,0.0008,0.00071,0.00062,0.00052,0.00027,0.00065,0.00064,0.0,0.0,0.00019,0.0,0.00089,0.00066,0.00086,0.00058,,0.0,0.0,0.00026,0.00102,0.0,0.00082,0.00038,0.00026,0.00011,0.00097,0.00052,0
22.01,0.00084,0.00074,0.00064,0.00056,0.00029,0.00067,0.00066,0.0,0.0,0.0002,0.0,0.00091,0.00068,0.00089,0.00059,,0.0,0.0,0.00028,0.00105,0.0,0.00085,0.00039,0.00028,0.00012,0.00098,0.00056,0
23.01,0.00088,0.00077,0.00065,0.0006,0.00031,0.00068,0.00068,0.0,0.0,0.00022,0.0,0.00093,0.00069,0.00092,0.00059,,0.0,0.0,0.0003,0.00108,0.0,0.00087,0.00039,0.0003,0.00012,0.001,0.0006,0
24.01,0.00092,0.0008,0.00066,0.00064,0.00033,0.00069,0.0007,0.0,0.0,0.00023,0.0,0.00094,0.0007,0.00095,0.0006,,0.0,0.0,0.00032,0.0011,0.0,0.0009,0.00039,0.00032,0.00012,0.00101,0.00064,0
25.01,0.00095,0.00082,0.00067,0.00067,0.00034,0.0007,0.00071,0.0,0.0,0.00024,0.0,0.00095,0.0007,0.00098,0.00061,,0.0,0.0,0.00034,0.00113,0.0,0.00092,0.0004,0.00034,0.00013,0.00102,0.00067,0
26.01,0.00097,0.00083,0.00067,0.00069,0.00036,0.0007,0.00072,0.0,0.0,0.00026,0.0,0.00096,0.0007,0.001,0.00061,,0.0,0.0,0.00036,0.00115,0.0,0.00094,0.0004,0.00036,0.00013,0.00103,0.00069,0
27.01,0.00098,0.00083,0.00068,0.00071,0.00037,0.00071,0.00072,0.0,0.0,0.00027,0.0,0.00096,0.00071,0.00102,0.00061,,0.0,0.0,0.00038,0.00117,0.0,0.00096,0.0004,0.00038,0.00013,0.00104,0.00071,0
28.01,0.00099,0.00083,0.00068,0.00073,0.00039,0.00072,0.00073,0.0,0.0,0.00028,0.0,0.00097,0.00071,0.00103,0.00061,,0.0,0.0,0.00041,0.00119,0.0,0.00098,0.0004,0.0004,0.00013,0.00105,0.00073,0
29.01,0.001,0.00084,0.00069,0.00075,0.0004,0.00072,0.00073,0.0,0.0,0.0003,0.0,0.00097,0.00071,0.00105,0.0006,,0.0,0.0,0.00043,0.00121,0.0,0.00099,0.00039,0.00042,0.00013,0.00106,0.00075,0
30.01,0.00101,0.00084,0.00069,0.00076,0.00042,0.00073,0.00074,0.0,0.0,0.00031,0.0,0.00098,0.00071,0.00106,0.0006,,0.0,0.0,0.00045,0.00123,0.0,0.00101,0.00039,0.00044,0.00013,0.00107,0.00076,0
31.01,0.00102,0.00085,0.0007,0.00078,0.00043,0.00074,0.00075,0.0,0.0,0.00032,0.0,0.00098,0.00071,0.00107,0.0006,,0.0,0.0,0.00048,0.00124,0.0,0.00102,0.00039,0.00045,0.00013,0.00107,0.00078,0
32.01,0.00103,0.00086,0.00071,0.0008,0.00045,0.00074,0.00076,0.0,0.0,0.00034,0.0,0.00099,0.00072,0.00109,0.0006,,0.0,0.0,0.0005,0.00126,0.0,0.00103,0.00039,0.00047,0.00013,0.00108,0.0008,0
33.01,0.00105,0.00087,0.00071,0.00081,0.00046,0.00075,0.00077,0.0,0.0,0.00035,0.0,0.00099,0.00072,0.0011,0.0006,,0.0,0.0,0.00053,0.00127,0.0,0.00105,0.00039,0.00048,0.00013,0.00109,0.00081,0
34.01,0.00107,0.00088,0.00072,0.00083,0.00047,0.00075,0.00078,0.0,0.0,0.00037,0.0,0.001,0.00072,0.00111,0.0006,,0.0,0.0,0.00055,0.00129,0.0,0.00106,0.00038,0.0005,0.00013,0.0011,0.00083,0
35.01,0.00108,0.00089,0.00072,0.00084,0.00048,0.00075,0.00079,0.0,0.0,0.00038,0.0,0.00101,0.00072,0.00112,0.0006,,0.0,0.0,0.00057,0.0013,0.0,0.00107,0.00038,0.00051,0.00012,0.00111,0.00084,0
36.01,0.0011,0.00091,0.00073,0.00086,0.00049,0.00076,0.0008,0.0,0.0,0.0004,0.0,0.00102,0.00072,0.00114,0.0006,,0.0,0.0,0.00058,0.00132,0.0,0.00108,0.00038,0.00052,0.00012,0.00112,0.00086,0
37.01,0.00112,0.00092,0.00073,0.00087,0.00049,0.00076,0.00081,0.0,0.0,0.00042,0.0,0.00103,0.00072,0.00115,0.0006,,0.0,0.0,0.0006,0.00134,0.0,0.00109,0.00037,0.00053,0.00012,0.00113,0.00087,0
38.01,0.00115,0.00094,0.00074,0.00089,0.0005,0.00076,0.00083,0.0,0.0,0.00044,0.0,0.00104,0.00072,0.00117,0.0006,,0.0,0.0,0.00061,0.00135,0.0,0.0011,0.00037,0.00053,0.00012,0.00113,0.00089,0
39.01,0.00118,0.00097,0.00074,0.0009,0.0005,0.00076,0.00084,0.0,0.0,0.00046,0.0,0.00105,0.00072,0.00119,0.00061,,0.0,0.0,0.00061,0.00137,0.0,0.00111,0.00036,0.00054,0.00012,0.00114,0.0009,0
40.01,0.00121,0.00099,0.00074,0.0009,0.0005,0.00076,0.00085,0.0,0.0,0.00048,0.0,0.00106,0.00072,0.00121,0.00061,,0.0,0.0,0.00061,0.00139,0.0,0.00111,0.00036,0.00054,0.00012,0.00115,0.0009,0
41.01,0.00123,0.00101,0.00075,0.00091,0.0005,0.00076,0.00086,0.0,0.0,0.00051,0.0,0.00107,0.00072,0.00123,0.00061,,0.0,0.0,0.00061,0.00141,0.0,0.00112,0.00035,0.00055,0.00012,0.00115,0.00091,0
42.01,0.00124,0.00102,0.00075,0.00091,0.0005,0.00076,0.00086,0.0,0.0,0.00053,0.0,0.00107,0.00072,0.00124,0.00062,,0.0,0.0,0.0006,0.00142,0.0,0.00113,0.00035,0.00055,0.00012,0.00116,0.00091,0
43.01,0.00124,0.00101,0.00075,0.00091,0.0005,0.00076,0.00086,0.0,0.0,0.00055,0.0,0.00107,0.00073,0.00124,0.00062,,0.0,0.0,0.0006,0.00144,0.0,0.00114,0.00034,0.00055,0.00011,0.00116,0.00091,0
44.01,0.00123,0.00101,0.00075,0.0009,0.0005,0.00076,0.00086,0.0,0.0,0.00057,0.0,0.00107,0.00073,0.00124,0.00061,,0.0,0.0,0.00059,0.00145,0.0,0.00114,0.00034,0.00055,0.00011,0.00116,0.0009,0
45.01,0.00123,0.001,0.00075,0.0009,0.0005,0.00076,0.00086,0.0,0.0,0.00059,0.0,0.00107,0.00073,0.00124,0.00061,,0.0,0.0,0.00058,0.00146,0.0,0.00115,0.00033,0.00055,0.00011,0.00116,0.0009,0
46.01,0.00123,0.001,0.00075,0.0009,0.0005,0.00076,0.00086,0.0,0.0,0.0006,0.0,0.00107,0.00073,0.00125,0.00061,,0.0,0.0,0.00058,0.00147,0.0,0.00115,0.00033,0.00055,0.00011,0.00117,0.0009,0
47.01,0.00123,0.001,0.00075,0.00089,0.00049,0.00076,0.00086,0.0,0.0,0.00062,0.0,0.00107,0.00073,0.00125,0.0006,,0.0,0.0,0.00057,0.00148,0.0,0.00116,0.00032,0.00055,0.0001,0.00117,0.00089,0
48.01,0.00123,0.001,0.00075,0.00089,0.00049,0.00075,0.00086,0.0,0.0,0.00063,0.0,0.00107,0.00073,0.00125,0.0006,,0.0,,0.00056,0.00149,0.0,0.00116,0.00032,0.00055,0.0001,0.00117,0.00089,0
49.01,0.00124,0.00101,0.00075,0.00089,0.00049,0.00075,0.00087,0.0,0.0,0.00064,0.0,0.00107,0.00074,0.00125,0.0006,,0.0,,0.00056,0.0015,0.0,0.00117,0.00031,0.00055,0.0001,0.00117,0.00089,0
50.01,0.00124,0.00101,0.00075,0.00089,0.00049,0.00075,0.00087,0.0,0.0,0.00065,0.0,0.00108,0.00074,0.00125,0.00059,,0.0,,0.00055,0.00151,0.0,0.00117,0.0003,0.00055,0.0001,0.00118,0.00089,0
51.01,0.00125,0.00102,0.00075,0.00089,0.00049,0.00075,0.00087,0.0,0.0,0.00066,0.0,0.00108,0.00074,0.00126,0.00059,,0.0,,0.00055,0.00152,0.0,0.00117,0.0003,0.00055,9e-05,0.00118,0.00089,0
52.01,0.00126,0.00103,0.00075,0.00089,0.00049,0.00075,0.00088,0.0,0.0,0.00067,0.0,0.00108,0.00074,0.00127,0.00059,,0.0,,0.00054,0.00153,0.0,0.00118,0.00029,0.00055,9e-05,0.00118,0.00089,0
53.01,0.00127,0.00103,0.00075,0.00089,0.00049,0.00074,0.00088,0.0,0.0,0.00068,0.0,0.00109,0.00075,0.00128,0.00059,,0.0,,0.00054,0.00154,0.0,0.00118,0.00029,0.00055,9e-05,0.00118,0.00089,0
54.01,0.00128,0.00104,0.00075,0.00089,0.00049,0.00074,0.00089,0.0,0.0,0.00069,0.0,0.0011,0.00075,0.00129,0.00059,,0.0,,0.00053,0.00155,0.0,0.00118,0.00028,0.00056,9e-05,0.00119,0.00089,0
55.01,0.0013,0.00106,0.00075,0.00089,0.00049,0.00074,0.0009,0.0,0.0,0.0007,0.0,0.0011,0.00075,0.0013,0.00059,,0.0,,0.00053,0.00156,0.0,0.00118,0.00027,0.00056,9e-05,0.00119,0.00089,0
56.01,0.00131,0.00107,0.00075,0.00089,0.00048,0.00074,0.0009,0.0,0.0,0.0007,0.0,0.00111,0.00076,0.00132,0.00059,,0.0,,0.00052,0.00157,0.0,0.00119,0.00027,0.00056,8e-05,0.00119,0.00089,0
57.01,0.00133,0.00109,0.00074,0.00089,0.00048,0.00073,0.0009,0.0,0.0,0.00071,0.0,0.00111,0.00076,0.00134,0.00059,,0.0,,0.00052,0.00158,0.0,0.00119,0.00026,0.00056,8e-05,0.00119,0.00089,0
58.01,0.00134,0.00109,0.00074,0.00088,0.00048,0.00073,0.0009,0.0,0.0,0.00071,0.0,0.00112,0.00076,0.00135,0.00059,,0.0,,0.00051,0.00159,0.0,0.00119,0.00026,0.00056,8e-05,0.00119,0.00088,0
59.01,0.00134,0.00109,0.00074,0.00088,0.00048,0.00073,0.0009,0.0,0.0,0.00071,0.0,0.00112,0.00076,0.00135,0.00059,,0.0,,0.00051,0.0016,0.0,0.00119,0.00025,0.00056,8e-05,0.00119,0.00088,0
60.01,0.00133,0.00108,0.00074,0.00087,0.00048,0.00073,0.0009,0.0,0.0,0.00072,0.0,0.00112,0.00076,0.00135,0.00059,,0.0,,0.0005,0.00161,0.0,0.00119,0.00024,0.00056,8e-05,0.00119,0.00087,0
61.01,0.00132,0.00107,0.00074,0.00087,0.00048,0.00072,0.00089,0.0,0.0,0.00072,0.0,0.00112,0.00077,0.00135,0.00058,,0.0,,0.0005,0.00162,0.0,0.00119,0.00024,0.00056,7e-05,0.00119,0.00087,0
62.01,0.00131,0.00107,0.00074,0.00086,0.00048,0.00072,0.00089,0.0,0.0,0.00072,0.0,0.00112,0.00077,0.00134,0.00058,,0.0,,0.0005,0.00162,0.0,0.00119,0.00023,0.00056,7e-05,0.00119,0.00086,0
63.01,0.00131,0.00106,0.00074,0.00086,0.00048,0.00072,0.00088,0.0,0.0,0.00072,0.0,0.00111,0.00077,0.00134,0.00057,,0.0,,0.0005,0.00163,0.0,0.00119,0.00023,0.00057,7e-05,0.00119,0.00086,0
64.01,0.0013,0.00106,0.00074,0.00085,0.00048,0.00071,0.00088,0.0,0.0,0.00072,0.0,0.00112,0.00077,0.00134,0.00057,,0.0,,0.00049,0.00163,0.0,0.00119,0.00022,0.00057,7e-05,0.00119,0.00085,0
65.01,0.0013,0.00106,0.00074,0.00085,0.00048,0.00071,0.00088,0.0,0.0,0.00072,0.0,0.00112,0.00078,0.00134,0.00057,,0.0,,0.00049,0.00164,0.0,0.00119,0.00022,0.00057,7e-05,0.00119,0.00085,0
66.01,0.0013,0.00106,0.00074,0.00084,0.00048,0.00071,0.00088,0.0,0.0,0.00072,0.0,0.00112,0.00078,0.00134,0.00056,,0.0,,0.00049,0.00164,0.0,0.00119,0.00021,0.00057,6e-05,0.00119,0.00084,0
67.01,0.0013,0.00106,0.00074,0.00084,0.00048,0.00071,0.00088,0.0,0.0,0.00073,0.0,0.00112,0.00078,0.00134,0.00056,,0.0,,0.00049,0.00165,0.0,0.00119,0.00021,0.00057,6e-05,0.00119,0.00084,0
68.01,0.0013,0.00106,0.00073,0.00083,0.00049,0.0007,0.00088,0.0,0.0,0.00073,0.0,0.00112,0.00079,0.00134,0.00055,,0.0,,0.00049,0.00165,0.0,0.00119,0.0002,0.00057,6e-05,0.00119,0.00083,0
69.01,0.00131,0.00106,0.00073,0.00083,0.00049,0.0007,0.00088,0.0,0.0,0.00073,0.0,0.00113,0.00079,0.00134,0.00055,,0.0,,0.00049,0.00166,0.0,0.00119,0.00019,0.00057,6e-05,0.00119,0.00083,0
70.01,0.00131,0.00107,0.00073,0.00083,0.00049,0.0007,0.00088,0.0,0.0,0.00073,0.0,0.00113,0.00079,0.00135,0.00055,,0.0,,0.00049,0.00166,0.0,0.00119,0.00019,0.00058,6e-05,0.00119,0.00083,0
71.01,0.00132,0.00108,0.00073,0.00083,0.00049,0.0007,0.00088,0.0,0.0,0.00073,0.0,0.00114,0.0008,0.00135,0.00054,,0.0,,0.00049,0.00167,0.0,0.00119,0.00018,0.00058,6e-05,0.00119,0.00083,0
72.01,0.00133,0.00108,0.00073,0.00082,0.00049,0.0007,0.00089,0.0,,0.00073,,0.00114,0.0008,0.00136,0.00054,,0.0,,0.00049,0.00168,,0.00118,0.00018,0.00058,5e-05,0.00119,0.00082,0
73.01,0.00134,0.00109,0.00073,0.00082,0.00049,0.00069,0.00089,0.0,,0.00073,,0.00115,0.0008,0.00137,0.00054,,0.0,,0.00049,0.00169,,0.00118,0.00017,0.00058,5e-05,0.00119,0.00082,0
74.01,0.00135,0.0011,0.00073,0.00082,0.00049,0.00069,0.00089,0.0,,0.00073,,0.00115,0.0008,0.00138,0.00054,,0.0,,0.00049,0.0017,,0.00118,0.00017,0.00058,5e-05,0.00119,0.00082,0
75.01,0.00135,0.0011,0.00073,0.00082,0.00049,0.00069,0.00089,0.0,,0.00073,,0.00116,0.00081,0.00138,0.00053,,0.0,,0.00049,0.0017,,0.00118,0.00017,0.00058,5e-05,0.00119,0.00082,0
76.01,0.00134,0.00109,0.00073,0.00081,0.00049,0.00069,0.00088,0.0,,0.00072,,0.00116,0.00081,0.00137,0.00053,,0.0,,0.00049,0.00171,,0.00118,0.00016,0.00058,5e-05,0.00119,0.00081,0
77.01,0.00133,0.00108,0.00073,0.00081,0.00049,0.00068,0.00088,0.0,,0.00071,,0.00116,0.00081,0.00137,0.00053,,0.0,,0.00049,0.00172,,0.00118,0.00016,0.00058,5e-05,0.00119,0.00081,0
78.01,0.00132,0.00107,0.00073,0.0008,0.00049,0.00068,0.00087,0.0,,0.0007,,0.00115,0.00081,0.00136,0.00052,,0.0,,0.00049,0.00172,,0.00118,0.00015,0.00058,5e-05,0.00118,0.0008,0
79.01,0.00131,0.00107,0.00073,0.0008,0.0005,0.00068,0.00087,0.0,,0.00069,,0.00115,0.00081,0.00135,0.00052,,0.0,,0.0005,0.00172,,0.00117,0.00015,0.00058,4e-05,0.00118,0.0008,0
80.01,0.0013,0.00106,0.00073,0.0008,0.0005,0.00068,0.00087,0.0,,0.00069,,0.00115,0.00082,0.00134,0.00051,,0.0,,0.0005,0.00173,,0.00117,0.00014,0.00058,4e-05,0.00118,0.0008,0
81.01,0.0013,0.00106,0.00073,0.0008,0.0005,0.00068,0.00087,0.0,,0.00068,,0.00116,0.00082,0.00133,0.00051,,0.0,,0.0005,0.00173,,0.00117,0.00014,0.00058,4e-05,0.00118,0.0008,0
82.01,0.00129,0.00106,0.00073,0.00079,0.0005,0.00067,0.00086,0.0,,0.00067,,0.00116,0.00082,0.00132,0.0005,,0.0,,0.0005,0.00173,,0.00117,0.00014,0.00058,4e-05,0.00118,0.00079,0
83.01,0.00129,0.00105,0.00073,0.00079,0.0005,0.00067,0.00086,0.0,,0.00067,,0.00116,0.00082,0.00131,0.00049,,0.0,,0.0005,0.00173,,0.00117,0.00013,0.00058,4e-05,0.00118,0.00079,0
84.01,0.00129,0.00105,0.00073,0.00079,0.0005,0.00067,0.00086,0.0,,0.00066,,0.00116,0.00083,0.00131,0.00049,,0.0,,0.0005,0.00173,,0.00116,0.00013,0.00058,4e-05,0.00118,0.00079,0
85.01,0.00129,0.00105,0.00073,0.00079,0.0005,0.00067,0.00086,0.0,,0.00066,,0.00116,0.00083,0.0013,0.00048,,0.0,,0.0005,0.00174,,0.00116,0.00013,0.00058,4e-05,0.00118,0.00079,0
86.01,0.00129,0.00106,0.00073,0.00079,0.0005,0.00067,0.00086,0.0,,0.00066,,0.00117,0.00083,0.0013,0.00048,,0.0,,0.0005,0.00174,,0.00116,0.00012,0.00059,4e-05,0.00118,0.00079,0
87.01,0.00129,0.00106,0.00072,0.00078,0.0005,0.00066,0.00087,0.0,,0.00065,,0.00117,0.00083,0.0013,0.00047,,0.0,,0.0005,0.00174,,0.00116,0.00012,0.00059,4e-05,0.00118,0.00078,0
88.01,0.0013,0.00106,0.00072,0.00078,0.0005,0.00066,0.00087,0.0,,0.00065,,0.00118,0.00084,0.0013,0.00047,,0.0,,0.0005,0.00175,,0.00115,0.00012,0.00059,3e-05,0.00118,0.00078,0
89.01,0.0013,0.00107,0.00072,0.00078,0.00051,0.00066,0.00087,0.0,,0.00065,,0.00118,0.00084,0.0013,0.00046,,0.0,,0.0005,0.00175,,0.00115,0.00011,0.00059,3e-05,0.00118,0.00078,0
90.01,0.00131,0.00107,0.00072,0.00078,0.00051,0.00066,0.00087,0.0,,0.00065,,0.00119,0.00084,0.0013,0.00046,,0.0,,0.0005,0.00176,,0.00115,0.00011,0.00059,3e-05,0.00118,0.00078,0
91.01,0.00131,0.00107,0.00072,0.00078,0.00051,0.00066,0.00087,0.0,,0.00064,,0.00119,0.00084,0.0013,0.00046,,0.0,,0.0005,0.00176,,0.00115,0.00011,0.00059,3e-05,0.00118,0.00078,0
92.01,0.00131,0.00107,0.00072,0.00078,0.00051,0.00065,0.00087,0.0,,0.00064,,0.0012,0.00084,0.0013,0.00045,,,,0.0005,0.00177,,0.00114,0.0001,0.00059,3e-05,0.00118,0.00078,0
93.01,0.0013,0.00106,0.00072,0.00078,0.00051,0.00065,0.00086,0.0,,0.00063,,0.0012,0.00084,0.00129,0.00045,,,,0.0005,0.00177,,0.00114,0.0001,0.00059,3e-05,0.00118,0.00078,0
94.01,0.00129,0.00106,0.00072,0.00078,0.00051,0.00065,0.00086,0.0,,0.00062,,0.0012,0.00084,0.00128,0.00044,,,,0.0005,0.00177,,0.00114,0.0001,0.00059,3e-05,0.00117,0.00078,0
95.01,0.00128,0.00105,0.00072,0.00078,0.00051,0.00065,0.00086,0.0,,0.00062,,0.0012,0.00085,0.00127,0.00044,,,,0.0005,0.00177,,0.00113,9e-05,0.00059,3e-05,0.00117,0.00078,0
96.01,0.00127,0.00104,0.00072,0.00078,0.00051,0.00065,0.00086,0.0,,0.00061,,0.0012,0.00085,0.00126,0.00043,,,,0.0005,0.00177,,0.00113,9e-05,0.00059,3e-05,0.00117,0.00078,0
97.01,0.00126,0.00104,0.00072,0.00077,0.00051,0.00064,0.00086,0.0,,0.00061,,0.0012,0.00085,0.00125,0.00042,,,,0.0005,0.00177,,0.00113,9e-05,0.00059,3e-05,0.00117,0.00077,0
98.01,0.00126,0.00104,0.00072,0.00077,0.00051,0.00064,0.00086,0.0,,0.0006,,0.0012,0.00085,0.00124,0.00042,,,,0.0005,0.00177,,0.00113,9e-05,0.00059,3e-05,0.00117,0.00077,0
99.01,0.00125,0.00104,0.00072,0.00077,0.00051,0.00064,0.00086,0.0,,0.0006,,0.0012,0.00085,0.00123,0.00041,,,,0.0005,0.00177,,0.00112,8e-05,0.00059,3e-05,0.00117,0.00077,0
100.01,0.00125,0.00103,0.00072,0.00077,0.00051,0.00064,0.00086,0.0,,0.0006,,0.00121,0.00085,0.00122,0.00041,,,,0.0005,0.00177,,0.00112,8e-05,0.0006,3e-05,0.00117,0.00077,0
101.01,0.00125,0.00103,0.00072,0.00077,0.00051,0.00063,0.00086,0.0,,0.00059,,0.00121,0.00086,0.00121,0.0004,,,,0.00051,0.00177,,0.00112,8e-05,0.0006,2e-05,0.00117,0.00077,0
102.01,0.00125,0.00103,0.00072,0.00077,0.00051,0.00063,0.00086,0.0,,0.00059,,0.00121,0.00086,0.00121,0.00039,,,,0.00051,0.00177,,0.00111,8e-05,0.0006,2e-05,0.00117,0.00077,0
103.01,0.00125,0.00104,0.00072,0.00077,0.00051,0.00063,0.00086,0.0,,0.00059,,0.00122,0.00086,0.0012,0.00039,,,,0.00051,0.00177,,0.00111,8e-05,0.0006,2e-05,0.00117,0.00077,0
104.01,0.00125,0.00104,0.00072,0.00077,0.00051,0.00063,0.00086,0.0,,0.00059,,0.00122,0.00086,0.0012,0.00038,,,,0.00051,0.00177,,0.00111,7e-05,0.0006,2e-05,0.00117,0.00077,0
105.01,0.00125,0.00104,0.00072,0.00077,0.00051,0.00063,0.00086,0.0,,0.00059,,0.00122,0.00086,0.0012,0.00038,,,,0.00051,0.00177,,0.0011,7e-05,0.0006,2e-05,0.00117,0.00077,0
106.01,0.00125,0.00104,0.00072,0.00077,0.00051,0.00063,0.00086,0.0,,0.00059,,0.00123,0.00086,0.0012,0.00037,,,,0.00051,0.00178,,0.0011,7e-05,0.0006,2e-05,0.00117,0.00077,0
