time,Muttonpulao_02_serum_glucose_mg_dl,Cholebhature_01_serum_glucose_mg_dl,Curdrice_01_serum_glucose_mg_dl,Lemonrice_01_serum_glucose_mg_dl,Pasta_01_serum_glucose_mg_dl,Masaladosa_01_serum_glucose_mg_dl,Vegetable_Biryani_01_serum_glucose_mg_dl,Rapid_starch_01_serum_glucose_mg_dl,Chickenbreast_01_serum_glucose_mg_dl,Rice_01_serum_glucose_mg_dl,Eggwhite_01_serum_glucose_mg_dl,Paneer_01_serum_glucose_mg_dl,Milk_Chocolate_01_serum_glucose_mg_dl,Peanuts_01_serum_glucose_mg_dl,Curd_01_serum_glucose_mg_dl,Glucose_01_serum_glucose_mg_dl,Biscuit_01_serum_glucose_mg_dl,Glucose_02_serum_glucose_mg_dl,Bread_Meal_01_100_serum_glucose_mg_dl,Chickensandwich_01_serum_glucose_mg_dl,Ghee_01_serum_glucose_mg_dl,Apple_Pineapplesalad_01_serum_glucose_mg_dl,Spinach_01_serum_glucose_mg_dl,Bread_meal_02_serum_glucose_mg_dl,Orange_01_serum_glucose_mg_dl,Omelette_01_serum_glucose_mg_dl,Muttonpulao_01_serum_glucose_mg_dl,Arabinose_01_serum_glucose_mg_dl
302.01,91.05049,92.31606,92.98167,92.7463,93.59644,85.09535,93.11544,,,91.18225,,84.57018,86.34981,84.18013,84.50383,,,,93.20563,80.16789,,82.58531,85.04619,97.75736,84.92512,84.53538,92.7463,84.93309
303.01,91.05094,92.31087,92.96838,92.73907,93.56116,85.09339,93.11085,,,91.21052,,84.56245,86.32514,84.18414,84.51402,,,,93.17111,80.24265,,82.54359,85.04647,97.75883,84.93265,84.52288,92.73907,84.93308
304.01,91.05161,92.30555,92.95508,92.73184,93.52593,85.0914,93.10601,,,91.2365,,84.55473,86.30061,84.18603,84.52398,,,,93.13677,80.32041,,82.5023,85.04661,97.76007,84.93982,84.51044,92.73184,84.93308
305.01,91.05251,92.30008,92.94177,92.72458,93.49074,85.08938,93.10092,,,91.26014,,84.54703,86.2762,84.18587,84.53372,,,,93.10263,80.40167,,82.46146,85.04663,97.76106,84.94666,84.49807,92.72458,84.93307
306.01,91.05365,92.29448,92.92845,92.7173,93.45561,85.08734,93.09559,,,91.28139,,84.53935,86.25193,84.18373,84.54323,,,,93.06867,80.48707,,82.42111,85.04653,97.7618,84.95317,84.48576,92.7173,84.93307
307.01,91.05506,92.28877,92.91512,92.70999,93.42053,85.08527,93.09005,,,91.30023,,84.53167,86.22779,84.17968,84.55253,,,,93.03491,80.57727,,82.38127,85.04631,97.76227,84.95938,84.47353,92.70999,84.93306
308.01,91.05671,92.28296,92.90177,92.70267,93.38553,85.08318,93.08434,,,91.31665,,84.52399,86.2038,84.17378,84.56161,,,,93.00133,80.67287,,82.34199,85.04599,97.76246,84.9653,84.46136,92.70267,84.93306
309.01,91.05858,92.27706,92.8884,92.69535,93.35062,85.08106,93.07851,,,91.33063,,84.51632,86.17994,84.16607,84.57049,,,,92.96795,80.77441,,82.30329,85.04556,97.76237,84.97095,84.44927,92.69535,84.93305
310.01,91.06063,92.27105,92.87501,92.68803,93.31582,85.07892,93.0726,,,91.34215,,84.50866,86.15621,84.15661,84.57916,,,,92.93477,80.88239,,82.26519,85.04503,97.762,84.97633,84.43723,92.68803,84.93305
311.01,91.0628,92.26491,92.86161,92.6807,93.28113,85.07674,93.06664,,,91.35121,,84.50101,86.13259,84.14547,84.58764,,,,92.90181,80.99735,,82.22771,85.04441,97.76134,84.98146,84.42526,92.6807,84.93304
312.01,91.06508,92.25866,92.84822,92.67334,93.24657,85.07454,93.06066,,,91.35785,,84.49337,86.10907,84.13271,84.59594,,,,92.86905,81.11995,,82.19086,85.04369,97.76039,84.98635,84.41335,92.67334,84.93304
313.01,91.06745,92.25231,92.83482,92.66597,93.21213,85.07231,93.0547,,,91.3621,,84.48574,86.08567,84.1184,84.60407,,,,92.83649,81.251,,82.15466,85.04289,97.75916,84.991,84.40151,92.66597,84.93304
314.01,91.06988,92.24588,92.82142,92.65858,93.17781,85.07006,93.0488,,,91.36403,,84.47812,86.06238,84.10261,84.61205,,,,92.80412,81.39145,,82.11915,85.042,97.75764,84.99542,84.38975,92.65858,84.93303
315.01,91.07234,92.23938,92.808,92.65118,93.14364,85.0678,93.04297,,,91.36369,,84.4705,86.03922,84.08538,84.61989,,,,92.77192,81.54224,,82.08436,85.04104,97.7558,84.9996,84.37805,92.65118,84.93303
316.01,91.07477,92.2328,92.79458,92.6438,93.10963,85.0655,93.03725,,,91.36113,,84.46289,86.01617,84.06677,84.62759,,,,92.73988,81.70417,,82.05031,85.04,97.75366,85.00357,84.36643,92.6438,84.93302
317.01,91.07712,92.22614,92.78115,92.63641,93.07579,85.06318,93.03163,,,91.3564,,84.45529,85.9932,84.04684,84.63516,,,,92.70798,81.87776,,82.01702,85.03889,97.75122,85.0073,84.35486,92.63641,84.93302
318.01,91.07937,92.21938,92.76773,92.62901,93.04212,85.06084,93.02612,,,91.34958,,84.44771,85.97033,84.02564,84.64261,,,,92.67619,82.06314,,81.98452,85.03771,97.74849,85.01082,84.34336,92.62901,84.93302
319.01,91.0815,92.21254,92.75432,92.6216,93.00861,85.05846,93.02073,,,91.34075,,84.44014,85.94753,84.00325,84.64994,,,,92.64447,82.26003,,81.95282,85.03647,97.74545,85.01412,84.33192,92.6216,84.93301
320.01,91.0835,92.20563,92.74092,92.61416,92.97527,85.05607,93.01548,,,91.33002,,84.43258,85.92483,83.97972,84.65716,,,,92.61274,82.46767,,81.92195,85.03517,97.74212,85.0172,84.32056,92.61416,84.93301
321.01,91.08536,92.19867,92.7275,92.60671,92.94208,85.05365,93.01039,,,91.3175,,84.42503,85.90222,83.95511,84.66427,,,,92.58092,82.68495,,81.89194,85.03381,97.73847,85.02008,84.30927,92.60671,84.933
322.01,91.08705,92.19167,92.71408,92.59927,92.90906,85.05121,93.00548,,,91.30327,,84.41749,85.8797,83.92946,84.67125,,,,92.54888,82.91039,,81.86282,85.0324,97.73452,85.02275,84.29806,92.59927,84.933
323.01,91.08853,92.1846,92.70066,92.59183,92.87621,85.04874,93.00075,,,91.2874,,84.40996,85.85725,83.90283,84.67813,,,,92.51648,83.14231,,81.8346,85.03095,97.73026,85.02521,84.2869,92.59183,84.933
324.01,91.08977,92.17745,92.68724,92.58439,92.8435,85.04624,92.99619,,,91.26999,,84.40244,85.83487,83.87527,84.68489,,,,92.48354,83.37884,,81.80731,85.02945,97.7257,85.02748,84.2758,92.58439,84.933
325.01,91.09077,92.17023,92.67385,92.57693,92.81093,85.04371,92.99181,,,91.25114,,84.39494,85.81254,83.84684,84.69154,,,,92.44986,83.61805,,81.78096,85.0279,97.72084,85.02956,84.26477,92.57693,84.93299
326.01,91.09154,92.16296,92.66046,92.56946,92.77845,85.04115,92.9876,,,91.23097,,84.38745,85.79027,83.81759,84.69807,,,,92.41523,83.85799,,81.75556,85.02632,97.7157,85.03145,84.25381,92.56946,84.93299
327.01,91.09208,92.15564,92.64708,92.56196,92.74601,85.03857,92.98357,,,91.2096,,84.37997,85.76806,83.78758,84.70449,,,,92.37946,84.09675,,81.73115,85.0247,97.71026,85.03317,84.24292,92.56196,84.93299
328.01,91.09239,92.14829,92.63371,92.55447,92.71356,85.03596,92.9797,,,91.18712,,84.37249,85.74592,83.75685,84.71079,,,,92.34248,84.33247,,81.70775,85.02305,97.70452,85.0347,84.2321,92.55447,84.93299
329.01,91.09247,92.14091,92.62034,92.54699,92.68103,85.03333,92.97599,,,91.1636,,84.36502,85.72384,83.72544,84.71698,,,,92.30433,84.5634,,81.68537,85.02137,97.69848,85.03606,84.22134,92.54699,84.93298
330.01,91.09228,92.13347,92.60697,92.53953,92.64832,85.03066,92.97242,,,91.1391,,84.35757,85.70179,83.6934,84.72305,,,,92.26519,84.78791,,81.66404,85.01966,97.69215,85.03726,84.21064,92.53953,84.93298
331.01,91.09183,92.12597,92.59363,92.53206,92.61529,85.02796,92.96895,,,91.11372,,84.35012,85.67978,83.66078,84.72901,,,,92.22536,85.0045,,81.64376,85.01793,97.68555,85.0383,84.20001,92.53206,84.93298
332.01,91.09113,92.11842,92.58031,92.52459,92.58174,85.02522,92.96555,,,91.08753,,84.34269,85.65778,83.62762,84.73485,,,,92.18518,85.21182,,81.62454,85.01617,97.67867,85.03918,84.18944,92.52459,84.93298
333.01,91.0902,92.11085,92.567,92.51711,92.54745,85.02246,92.9622,,,91.06064,,84.33528,85.63582,83.59398,84.74057,,,,92.14501,85.40869,,81.60641,85.0144,97.67153,85.03991,84.17894,92.51711,84.93297
334.01,91.08907,92.10326,92.55371,92.50962,92.5122,85.01967,92.95889,,,91.03312,,84.32788,85.61389,83.5599,84.74619,,,,92.1052,85.59409,,81.58937,85.01261,97.66411,85.04049,84.16851,92.50962,84.93297
335.01,91.08772,92.09565,92.54042,92.50215,92.47581,85.01685,92.95559,,,91.00503,,84.32048,85.59199,83.52541,84.75168,,,,92.06608,85.76715,,81.57345,85.01081,97.65642,85.04094,84.15815,92.50215,84.93297
336.01,91.08616,92.08803,92.52714,92.49469,92.4382,85.014,92.95228,,,90.97637,,84.31309,85.57011,83.49056,84.75707,,,,92.02797,85.92721,,81.55867,85.009,97.64846,85.04125,84.14785,92.49469,84.93297
337.01,91.08438,92.08036,92.51387,92.48724,92.3994,85.01111,92.94891,,,90.94719,,84.30572,85.54823,83.45537,84.76234,,,,91.99113,86.07376,,81.54502,85.00718,97.64024,85.04143,84.13761,92.48724,84.93297
338.01,91.08237,92.07265,92.50062,92.47978,92.35956,85.00817,92.94545,,,90.91752,,84.29837,85.52634,83.41989,84.76749,,,,91.95578,86.20647,,81.53251,85.00535,97.63177,85.04148,84.12743,92.47978,84.93297
339.01,91.08016,92.0649,92.48739,92.47231,92.31895,85.0052,92.94189,,,90.88742,,84.29103,85.50445,83.38416,84.77254,,,,91.92204,86.32522,,81.52115,85.00352,97.62305,85.04141,84.11732,92.47231,84.93297
340.01,91.07778,92.05714,92.47417,92.46484,92.27789,85.00219,92.9382,,,90.85694,,84.28371,85.48255,83.34824,84.77747,,,,91.88999,86.43002,,81.51096,85.00168,97.61409,85.04123,84.10727,92.46484,84.93296
341.01,91.07523,92.04937,92.46096,92.45736,92.23677,84.99914,92.93438,,,90.82609,,84.27639,85.46067,83.31214,84.78229,,,,91.85963,86.52106,,81.50193,84.99984,97.60488,85.04094,84.0973,92.45736,84.93296
342.01,91.07251,92.04159,92.44776,92.44989,92.19596,84.99605,92.93042,,,90.79485,,84.26908,85.43877,83.2759,84.78701,,,,91.83091,86.59869,,81.49408,84.99801,97.59542,85.04054,84.08738,92.44989,84.93296
343.01,91.0696,92.03378,92.43456,92.44244,92.15584,84.9929,92.92631,,,90.76321,,84.26179,85.41685,83.23954,84.79161,,,,91.80376,86.66336,,81.48741,84.99618,97.58573,85.04005,84.07752,92.44244,84.93296
344.01,91.06652,92.02593,92.42139,92.435,92.11673,84.98971,92.92203,,,90.73116,,84.25451,85.3949,83.20309,84.7961,,,,91.77806,86.71568,,81.48191,84.99435,97.57581,85.03945,84.06773,92.435,84.93296
345.01,91.06326,92.01805,92.40824,92.42755,92.07886,84.98646,92.91756,,,90.6987,,84.24724,85.37291,83.16661,84.80049,,,,91.75366,86.75636,,81.47761,84.99253,97.56566,85.03876,84.05799,92.42755,84.93296
346.01,91.05985,92.01015,92.39511,92.42009,92.04245,84.98316,92.9129,,,90.66585,,84.23999,85.35088,83.13012,84.80477,,,,91.73036,86.78617,,81.47448,84.99072,97.55529,85.03799,84.04831,92.42009,84.93295
347.01,91.05631,92.00223,92.38199,92.41263,92.00762,84.97981,92.90807,,,90.63262,,84.23275,85.32883,83.09364,84.80895,,,,91.70797,86.80598,,81.47254,84.98891,97.5447,85.03713,84.0387,92.41263,84.93295
348.01,91.05265,91.99432,92.36888,92.40518,91.97446,84.9764,92.90308,,,90.59896,,84.22551,85.30674,83.05721,84.81302,,,,91.68628,86.81669,,81.47178,84.98712,97.5339,85.03619,84.02916,92.40518,84.93295
349.01,91.04884,91.98641,92.35579,92.39775,91.94302,84.97294,92.89792,,,90.56481,,84.21829,85.28462,83.02085,84.81698,,,,91.6651,86.81922,,81.4722,84.98534,97.52287,85.03517,84.01967,92.39775,84.93294
350.01,91.04489,91.97847,92.34272,92.39035,91.91326,84.96942,92.8926,,,90.53014,,84.21108,85.26243,82.98457,84.82085,,,,91.64428,86.81452,,81.4738,84.98358,97.51164,85.03409,84.01024,92.39035,84.93294
351.01,91.04079,91.9705,92.32968,92.38295,91.88511,84.96583,92.88712,,,90.49493,,84.20388,85.24017,82.94841,84.82461,,,,91.62364,86.80351,,81.47657,84.98183,97.5002,85.03293,84.00087,92.38295,84.93293
352.01,91.03656,91.96252,92.31667,92.37554,91.8584,84.96217,92.88147,,,90.45917,,84.19671,85.21784,82.9124,84.82828,,,,91.60304,86.7871,,81.4805,84.9801,97.48857,85.03171,83.99156,92.37554,84.93293
353.01,91.03222,91.95452,92.30368,92.36814,91.83296,84.95844,92.87568,,,90.42287,,84.18955,85.19545,82.87657,84.83185,,,,91.58232,86.76617,,81.4856,84.97838,97.47674,85.03044,83.98231,92.36814,84.93292
354.01,91.02779,91.94653,92.2907,92.36073,91.80862,84.95464,92.86975,,,90.38601,,84.1824,85.17299,82.84094,84.83532,,,,91.56135,86.74154,,81.49184,84.97669,97.46471,85.02911,83.97313,92.36073,84.93292
355.01,91.02325,91.93855,92.27774,92.35335,91.78519,84.95077,92.86371,,,90.3485,,84.17526,85.15047,82.80552,84.83869,,,,91.54003,86.714,,81.49923,84.97501,97.45248,85.02772,83.964,92.35335,84.93291
356.01,91.0186,91.93055,92.2648,92.34598,91.76249,84.94682,92.85757,,,90.31029,,84.16814,85.12786,82.77033,84.84197,,,,91.51829,86.68424,,81.50775,84.97336,97.44005,85.02629,83.95494,92.34598,84.93291
357.01,91.01381,91.92253,92.25188,92.33862,91.74034,84.94277,92.85131,,,90.27135,,84.16103,85.10516,82.7354,84.84516,,,,91.49611,86.65291,,81.51739,84.97172,97.42744,85.02481,83.94592,92.33862,84.9329
358.01,91.00889,91.91449,92.239,92.33124,91.71854,84.93863,92.84494,,,90.23167,,84.15394,85.08235,82.70074,84.84825,,,,91.47344,86.62057,,81.52814,84.97011,97.41464,85.02329,83.93697,92.33124,84.9329
359.01,91.00387,91.90643,92.22615,92.32384,91.6969,84.93439,92.83848,,,90.19126,,84.14686,85.05945,82.66638,84.85126,,,,91.45025,86.58773,,81.53998,84.96852,97.40166,85.02173,83.92807,92.32384,84.93289
360.01,90.99875,91.89838,92.21331,92.31641,91.67525,84.93006,92.83193,,,90.15013,,84.1398,85.03646,82.63233,84.85417,,,,91.42651,86.55482,,81.5529,84.96696,97.3885,85.02013,83.91924,92.31641,84.93289
361.01,90.99355,91.89033,92.2005,92.30896,91.65346,84.92562,92.82532,,,90.10821,,84.13275,85.01338,82.59862,84.857,,,,91.4022,86.52221,,81.56688,84.96542,97.37515,85.0185,83.91046,92.30896,84.93288
362.01,90.98825,91.88229,92.1877,92.30148,91.63143,84.92108,92.81865,,,90.06544,,84.12571,84.9902,82.56526,84.85975,,,,91.37735,86.49019,,81.58191,84.96391,97.36162,85.01684,83.90174,92.30148,84.93287
363.01,90.98283,91.87423,92.17494,92.29396,91.60908,84.91641,92.81192,,,90.02176,,84.11868,84.9669,82.53224,84.8624,,,,91.352,86.45899,,81.59798,84.96242,97.34792,85.01516,83.89308,92.29396,84.93287
364.01,90.97729,91.86614,92.16221,92.28637,91.58633,84.91162,92.80513,,,89.97717,,84.11166,84.94348,82.4996,84.86498,,,,91.32621,86.4288,,81.61506,84.96096,97.33404,85.01345,83.88446,92.28637,84.93286
365.01,90.97165,91.85804,92.14951,92.27867,91.56309,84.90669,92.79828,,,89.93171,,84.10467,84.91994,82.46735,84.86748,,,,91.30001,86.39974,,81.63313,84.95953,97.32,85.01172,83.8759,92.27867,84.93286
366.01,90.96592,91.84994,92.13684,92.27087,91.53931,84.90163,92.79138,,,89.88537,,84.09769,84.89628,82.4355,84.86989,,,,91.27341,86.37191,,81.65218,84.95813,97.30579,85.00997,83.86739,92.27087,84.93286
367.01,90.96011,91.84186,92.1242,92.26295,91.51497,84.89643,92.78444,,,89.83816,,84.09072,84.87251,82.40408,84.87223,,,,91.24645,86.34534,,81.67218,84.95676,97.29142,85.00821,83.85894,92.26295,84.93285
368.01,90.95422,91.83379,92.11158,92.25493,91.49006,84.89108,92.77748,,,89.78999,,84.08376,84.84862,82.37308,84.87449,,,,91.21915,86.32006,,81.69312,84.95542,97.27687,85.00643,83.85055,92.25493,84.93285
369.01,90.94825,91.82573,92.09899,92.24681,91.46462,84.88557,92.77048,,,89.74081,,84.07682,84.82461,82.34252,84.87667,,,,91.19159,86.29604,,81.71497,84.9541,97.26216,85.00465,83.84221,92.24681,84.93284
370.01,90.94218,91.81766,92.08642,92.23859,91.43867,84.87989,92.76344,,,89.6906,,84.06989,84.80046,82.31239,84.87878,,,,91.16384,86.27324,,81.73771,84.95282,97.24729,85.00285,83.83392,92.23859,84.93284
371.01,90.93601,91.80956,92.07389,92.23027,91.41221,84.87402,92.75636,,,89.63939,,84.06299,84.77616,82.28273,84.88082,,,,91.13595,86.25159,,81.76132,84.95156,97.23226,85.00105,83.82568,92.23027,84.93283
372.01,90.92975,91.80146,92.06139,92.22186,91.38525,84.86795,92.74923,,,89.58721,,84.0561,84.75172,82.25353,84.88279,,,,91.10793,86.23102,,81.78577,84.95034,97.21708,84.99924,83.81749,92.22186,84.93283
373.01,90.92342,91.79337,92.04891,92.21338,91.35783,84.86168,92.74206,,,89.53405,,84.04922,84.72714,82.22482,84.88469,,,,91.0798,86.21146,,81.81105,84.94914,97.20173,84.99743,83.80936,92.21338,84.93283
374.01,90.91703,91.78528,92.03645,92.20485,91.32998,84.85519,92.73487,,,89.47988,,84.04236,84.70244,82.1966,84.88652,,,,91.05157,86.19281,,81.83713,84.94797,97.18623,84.99562,83.80128,92.20485,84.93283
375.01,90.91057,91.77721,92.02402,92.19631,91.30179,84.84847,92.72765,,,89.42463,,84.03551,84.6776,82.16886,84.88828,,,,91.02327,86.17497,,81.86398,84.94684,97.17056,84.99381,83.79326,92.19631,84.93282
376.01,90.90403,91.76913,92.01161,92.18778,91.27331,84.8415,92.72041,,,89.36823,,84.02867,84.6526,82.14161,84.88998,,,,90.99496,86.15784,,81.89158,84.94573,97.15473,84.99201,83.78528,92.18778,84.93282
377.01,90.89739,91.76104,91.99923,92.17927,91.24458,84.83425,92.71312,,,89.31072,,84.02185,84.62744,82.11487,84.89162,,,,90.96667,86.14133,,81.9199,84.94465,97.13875,84.99021,83.77734,92.17927,84.93282
378.01,90.89067,91.75292,91.98688,92.17078,91.21563,84.82672,92.70578,,,89.25211,,84.01504,84.60212,82.08863,84.8932,,,,90.93839,86.12534,,81.94892,84.9436,97.12262,84.98842,83.76946,92.17078,84.93282
379.01,90.88388,91.74481,91.97456,92.16235,91.18647,84.81888,92.69841,,,89.19243,,84.00826,84.57664,82.06292,84.89471,,,,90.91011,86.10979,,81.97862,84.94258,97.10633,84.98664,83.76163,92.16235,84.93281
380.01,90.87703,91.7367,91.96226,92.15398,91.15714,84.81071,92.691,,,89.13165,,84.00148,84.551,82.03773,84.89617,,,,90.88181,86.09459,,82.00896,84.94159,97.08989,84.98487,83.75385,92.15398,84.93281
381.01,90.87014,91.7286,91.94998,92.14571,91.12769,84.8022,92.68356,,,89.06969,,83.99471,84.5252,82.01307,84.89757,,,,90.85348,86.07968,,82.03992,84.94063,97.07329,84.98311,83.74612,92.14571,84.93281
382.01,90.86319,91.72052,91.93774,92.13755,91.09818,84.79332,92.67609,,,89.0065,,83.98796,84.49921,81.98893,84.89891,,,,90.82513,86.06498,,82.07148,84.9397,97.05654,84.98136,83.73844,92.13755,84.93281
383.01,90.85616,91.71243,91.92553,92.12953,91.06865,84.78404,92.6686,,,88.94206,,83.98122,84.47303,81.96532,84.9002,,,,90.79679,86.05042,,82.10362,84.9388,97.03963,84.97963,83.7308,92.12953,84.93281
384.01,90.84905,91.70432,91.91336,92.12162,91.0391,84.77432,92.66106,,,88.87639,,83.9745,84.44664,81.94223,84.90144,,,,90.76845,86.03596,,82.13629,84.93792,97.02257,84.97791,83.72321,92.12162,84.93281
385.01,90.84188,91.69621,91.90123,92.11382,91.00951,84.76413,92.65347,,,88.80953,,83.9678,84.42007,81.91969,84.90263,,,,90.74006,86.02154,,82.16948,84.93707,97.00537,84.97621,83.71566,92.11382,84.93281
386.01,90.83468,91.6881,91.88913,92.10614,90.97987,84.75346,92.64585,,,88.74148,,83.96111,84.39333,81.89769,84.90376,,,,90.71158,86.00714,,82.20317,84.93626,96.98801,84.97453,83.70817,92.10614,84.93281
387.01,90.82744,91.68001,91.87705,92.09858,90.95021,84.74224,92.63819,,,88.67219,,83.95444,84.36642,81.87624,84.90485,,,,90.68297,85.99272,,82.23732,84.93547,96.9705,84.97287,83.70073,92.09858,84.93281
388.01,90.82017,91.67193,91.865,92.09116,90.92056,84.73046,92.63051,,,88.60156,,83.94778,84.33933,81.85532,84.90589,,,,90.65422,85.97826,,82.27191,84.9347,96.95284,84.97123,83.69334,92.09116,84.93281
389.01,90.81284,91.66386,91.85298,92.08385,90.89093,84.71805,92.6228,,,88.52958,,83.94113,84.31205,81.83494,84.90688,,,,90.62534,85.96373,,82.30692,84.93397,96.93502,84.96961,83.68599,92.08385,84.93281
390.01,90.80545,91.65577,91.84099,92.07665,90.86132,84.70495,92.61506,,,88.45626,,83.9345,84.28457,81.81511,84.90783,,,,90.59633,85.94912,,82.34232,84.93326,96.91704,84.96801,83.67868,92.07665,84.93281
391.01,90.798,91.64767,91.82904,92.06954,90.83167,84.69113,92.60726,,,88.38163,,83.9279,84.25687,81.79581,84.90874,,,,90.56717,85.93442,,82.37809,84.93258,96.89892,84.96644,83.67141,92.06954,84.93281
392.01,90.7905,91.63958,91.81713,92.06249,90.80195,84.67652,92.59943,,,88.30573,,83.92131,84.22899,81.77707,84.90961,,,,90.53778,85.91962,,82.41419,84.93192,96.88065,84.96489,83.66418,92.06249,84.93281
393.01,90.78297,91.63149,91.80524,92.05549,90.77214,84.66106,92.59157,,,88.22853,,83.91473,84.20092,81.75887,84.91043,,,,90.50811,85.90475,,82.45061,84.93129,96.86223,84.96337,83.65701,92.05549,84.93281
394.01,90.77542,91.62341,91.79337,92.04855,90.74224,84.64468,92.58367,,,88.14996,,83.90817,84.1727,81.74121,84.91122,,,,90.47813,85.88978,,82.48732,84.93069,96.84365,84.96187,83.64988,92.04855,84.93281
395.01,90.76783,91.61535,91.78153,92.04167,90.71226,84.6273,92.57576,,,88.06996,,83.90161,84.1443,81.72408,84.91197,,,,90.44787,85.87474,,82.52429,84.93011,96.82492,84.9604,83.64278,92.04167,84.93281
396.01,90.7602,91.60728,91.76973,92.03483,90.68219,84.60885,92.56783,,,87.98854,,83.89507,84.11572,81.70746,84.91268,,,,90.41732,85.85963,,82.5615,84.92956,96.80604,84.95897,83.63573,92.03483,84.93281
397.01,90.7525,91.5992,91.75796,92.02801,90.65198,84.58922,92.55985,,,87.90574,,83.88855,84.08696,81.69137,84.91337,,,,90.38648,85.84445,,82.59894,84.92903,96.78701,84.95756,83.62871,92.02801,84.93282
398.01,90.74476,91.59111,91.74622,92.02118,90.62157,84.56834,92.55185,,,87.82161,,83.88205,84.05803,81.6758,84.91403,,,,90.3553,85.82923,,82.63656,84.92853,96.76784,84.95618,83.62173,92.02118,84.93282
399.01,90.73699,91.58303,91.73452,92.01434,90.59091,84.5461,92.54382,,,87.73615,,83.87556,84.02893,81.66075,84.91468,,,,90.32372,85.81398,,82.67436,84.92805,96.74852,84.95484,83.61479,92.01434,84.93282
400.01,90.7292,91.57496,91.72285,92.00748,90.56001,84.52242,92.53577,,,87.64934,,83.86909,83.99967,81.64622,84.91531,,,,90.29171,85.79872,,82.7123,84.92759,96.72906,84.95352,83.60789,92.00748,84.93282
401.01,90.7214,91.56693,91.71121,92.0006,90.52886,84.49718,92.52771,,,87.56112,,83.86263,83.97025,81.6322,84.91592,,,,90.25926,85.78347,,82.75036,84.92716,96.70945,84.95224,83.60104,92.0006,84.93282
402.01,90.71357,91.5589,91.6996,91.99371,90.49747,84.47027,92.51964,,,87.47147,,83.85618,83.94068,81.61869,84.91653,,,,90.2264,85.76823,,82.78853,84.92674,96.68969,84.95098,83.59422,91.99371,84.93282
403.01,90.7057,91.55086,91.68803,91.98679,90.46581,84.44159,92.51155,,,87.38043,,83.84975,83.91094,81.6057,84.91713,,,,90.19315,85.75302,,82.82677,84.92635,96.66979,84.94976,83.58744,91.98679,84.93283
404.01,90.69779,91.54282,91.67649,91.97981,90.43382,84.41102,92.50343,,,87.288,,83.84334,83.88104,81.59322,84.91772,,,,90.15947,85.73787,,82.86508,84.92599,96.64975,84.94856,83.58069,91.97981,84.93283
405.01,90.68985,91.53478,91.66499,91.97278,90.40144,84.37848,92.49528,,,87.19411,,83.83694,83.851,81.58124,84.91831,,,,90.12531,85.72278,,82.90341,84.92564,96.62957,84.9474,83.57399,91.97278,84.93283
406.01,90.68189,91.52674,91.65352,91.96569,90.36865,84.34388,92.48711,,,87.09863,,83.83057,83.82082,81.56978,84.91888,,,,90.09062,85.70778,,82.94176,84.92531,96.60925,84.94626,83.56732,91.96569,84.93283
407.01,90.67393,91.51872,91.64207,91.95854,90.33546,84.30717,92.47894,,,87.00145,,83.82421,83.79053,81.55881,84.91945,,,,90.05538,85.69288,,82.98011,84.92501,96.58879,84.94516,83.5607,91.95854,84.93284
408.01,90.66596,91.51073,91.63065,91.95135,90.30189,84.26829,92.47076,,,86.90256,,83.81785,83.76013,81.54834,84.92,,,,90.01961,85.67809,,83.01843,84.92472,96.56818,84.94409,83.55411,91.95135,84.93284
409.01,90.65796,91.50273,91.61926,91.94411,90.26793,84.22724,92.46257,,,86.80203,,83.81152,83.7296,81.53837,84.92055,,,,89.98333,85.66342,,83.0567,84.92445,96.54744,84.94304,83.54756,91.94411,84.93284
410.01,90.64991,91.49472,91.6079,91.93683,90.23355,84.18401,92.45436,,,86.70004,,83.8052,83.69895,81.52888,84.92108,,,,89.94654,85.64889,,83.0949,84.9242,96.52655,84.94203,83.54103,91.93683,84.93284
411.01,90.64184,91.4867,91.59658,91.92949,90.19866,84.13868,92.44613,,,86.59669,,83.7989,83.66819,81.51989,84.9216,,,,89.9092,85.6345,,83.13301,84.92397,96.50553,84.94104,83.53454,91.92949,84.93285
412.01,90.63375,91.47868,91.58529,91.9221,90.16323,84.09134,92.43788,,,86.49205,,83.79262,83.63733,81.51139,84.9221,,,,89.87123,85.62028,,83.17102,84.92376,96.48438,84.94009,83.52809,91.9221,84.93285
413.01,90.62566,91.47067,91.57402,91.91466,90.12728,84.04212,92.42963,,,86.3861,,83.78635,83.60637,81.50338,84.9226,,,,89.83261,85.60623,,83.20891,84.92356,96.46309,84.93916,83.52168,91.91466,84.93285
414.01,90.61756,91.46268,91.56277,91.90719,90.09082,83.99121,92.42137,,,86.27881,,83.78009,83.57534,81.49584,84.92308,,,,89.79335,85.59237,,83.24665,84.92338,96.44166,84.93826,83.5153,91.90719,84.93285
415.01,90.60946,91.4547,91.55156,91.8997,90.05387,83.93881,92.41311,,,86.17019,,83.77384,83.54422,81.48878,84.92355,,,,89.75347,85.57869,,83.28423,84.92322,96.42009,84.9374,83.50896,91.8997,84.93286
416.01,90.60131,91.44672,91.54038,91.8922,90.01641,83.88516,92.40484,,,86.06037,,83.76761,83.51302,81.48219,84.924,,,,89.71298,85.56522,,83.32164,84.92308,96.39839,84.93656,83.50264,91.8922,84.93286
